,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,160250000.0,158442000.0,403548000.0,687240000.0,612167000.0
DepreciationDepletionAndAmortization,58363000.0,177896000.0,116814000.0,147487000.0,177896000.0
ShareBasedCompensation,6010000.0,12912000.0,9035000.0,20716000.0,15417000.0
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,3812000.0,3079000.0,2599000.0,4232000.0,4054000.0
GainLossOnSaleOfBusiness,-27037000.0,,0.0,,
IncreaseDecreaseInOperatingCapital,97741000.0,-111517000.0,71723000.0,-334690000.0,-111517000.0
NetCashProvidedByUsedInOperatingActivities,138367000.0,925526000.0,301375000.0,815043000.0,925526000.0
PaymentsToAcquirePropertyPlantAndEquipment,31633000.0,91942000.0,106712000.0,160643000.0,182612000.0
PaymentsToAcquireBusinessesAndInterestInAffiliates,38588000.0,153988000.0,357286000.0,278367000.0,625565000.0
NetCashProvidedByUsedInInvestingActivities,-184038000.0,-386534000.0,-147691000.0,-496124000.0,-245930000.0
ProceedsFromLongTermLinesOfCredit,1201441000.0,3406975000.0,2973236000.0,5064291000.0,3928716000.0
RepaymentsOfDebt,1092115000.0,3150000000.0,2367284000.0,5124265000.0,3749509000.0
PaymentsForShareBasedAwardsExercisedNetOfTaxesPaid,6839000.0,3289000.0,,5239000.0,5860000.0
PaymentsOfDividends,105369000.0,310310000.0,216724000.0,415983000.0,310310000.0
NetCashProvidedByUsedInFinancingActivities,145679000.0,-201690000.0,-255878000.0,-608830000.0,-622047000.0
EffectOfExchangeRateOnCashAndCashEquivalents,-1587000.0,-13343000.0,-11264000.0,1575000.0,-13343000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,11074000.0,,229004000.0,,117728000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,356925000.0,,314899000.0,,314899000.0
PaymentsForRepurchaseOfCommonStock,,171884000.0,,181417000.0,1918000.0
CashAndCashEquivalentsPeriodIncreaseDecrease,,44206000.0,,31248000.0,
CashAndCashEquivalentsAtCarryingValue,,242879000.0,,333547000.0,
GainLossOnSaleOfPropertyPlantEquipment,,,,-1579000.0,
DeferredIncomeTaxExpenseBenefit,,,,65990000.0,
ForeignCurrencyTransactionGainLossBeforeTax,,,,0.0,
IncreaseDecreaseInAccountsReceivable,,,,72041000.0,
IncreaseDecreaseInInventories,,,,73173000.0,
IncreaseDecreaseInAccountsPayableTrade,,,,61474000.0,
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,,,,-37271000.0,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,,,74566000.0,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,28811000.0,
RepaymentsOfAssumedDebt,,,,0.0,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,0.0,
ProceedsFromPaymentsForOtherFinancingActivities,,,,-30663000.0,
IncomeTaxesPaid,,,,374865000.0,
InterestPaidNet,,,,38401000.0,
OtherNoncashIncomeExpense,,,,,22329000.0
ProceedsFromDivestitureOfBusinesses,,,,,416784000.0
