,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,3585000.0,934000.0,,,8222000.0
OtherComprehensiveIncomeLossNetOfTax,430000.0,103000.0,,,-4424000.0
StockholdersEquityOther,0.0,0.0,,,0.0
DividendsCommonStockCash,1689000.0,6304000.0,,,6304000.0
TreasuryStockValueAcquiredCostMethod,141000.0,135000.0,,,27000.0
StockIssuedDuringPeriodValueShareBasedCompensation,241000.0,,,,0.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1594000.0,424000.0,,,969000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,129013000.0,131787000.0,,,135546000.0
StockIssuedDuringPeriodValueShareBasedCompensationGross,,241000.0,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,1507000.0,,,2408000.0
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,,,,,935000.0
NetIncomeLoss,,,,,3536000.0
NetIncomeLossAttributableToNoncontrollingInterest,,,,,4000.0
