,2019q2,2018q4,2019q3,2019q1,2019q4
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4624000.0,15701000.0,10757000.0,20412000.0,4944000.0
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,0.0,-69000.0,-24000.0,-55000.0,0.0
DividendsPreferredStockCash,4360000.0,13794000.0,8812000.0,,13286000.0
PreferredStockAccretionOfRedemptionDiscount,801000.0,0.0,1634000.0,3057000.0,771000.0
GainLossOnRedemptionOfPreferredStock,0.0,-7133000.0,0.0,0.0,0.0
NetIncomeLoss,151363000.0,7823000.0,62801000.0,-17040000.0,81346000.0
StockholdersEquity,1131730000.0,721342000.0,370897000.0,444054000.0,370897000.0
StockIssuedDuringPeriodValueNewIssues,,213857000.0,,213746000.0,213857000.0
StockIssuedDuringPeriodSharesNewIssues,,15600000.0,,9500000.0,
ProceedsFromIssuanceOfWarrants,,,,23000000.0,
PaymentsOfDividends,,,,0.0,
