,2019q2,2018q4,2019q3,2019q1,2019q4
CumulativeEffectOnRetainedEarningsNetOfTax1,-559000.0,-559000.0,-559000.0,-559000.0,-559000.0
NetIncomeLoss,9783000.0,37740000.0,15595000.0,7440000.0,19408000.0
NetIncomeLossAttributableToRedeemableNoncontrollingInterest,2206000.0,5162000.0,4331000.0,5290000.0,-4187000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,0.0,0.0,1000.0,-6000.0,5000.0
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,8259000.0,25175000.0,10876000.0,276923000.0,17648000.0
MinorityInterestDecreaseFromRedemptions,30682000.0,53278000.0,53600000.0,81504000.0,243807000.0
NoncontrollingInterestDecreaseFromDeconsolidation,32559000.0,32559000.0,32559000.0,73042000.0,32559000.0
StockIssuedDuringPeriodValueAcquisitions,14446000.0,0.0,0.0,0.0,0.0
TreasuryStockValueAcquiredCostMethod,14069000.0,11433000.0,20215000.0,47296000.0,32740000.0
DividendsPreferredStockCash,1698000.0,5094000.0,1698000.0,6792000.0,1698000.0
AdjustmentsToAdditionalPaidInCapitalOther,-596000.0,0.0,28973000.0,21195000.0,1000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,10240000.0,24702000.0,8840000.0,37018000.0,27224000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,814782000.0,772650000.0,817424000.0,794407000.0,901814000.0
PreferredStockSharesOutstanding,120750.0,120750.0,120750.0,120750.0,120750.0
RedeemableNoncontrollingInterestEquityCommonCarryingAmount,418277000.0,379205000.0,418277000.0,440604000.0,342944000.0
StockIssuedDuringPeriodSharesAcquisitions,,3162278.0,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,15200000.0,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,-822000.0,
StockholdersEquity,,,,,817424000.0
MinorityInterest,,,,,64880000.0
