,2019q2,2018q4,2019q3,2019q1,2019q4
Revenues,170262000.0,323508000.0,267745000.0,77221000.0,77221000.0
CostOfGoodsAndServicesSold,102872000.0,140998000.0,158577000.0,52238000.0,242867000.0
OtherCostOfOperatingRevenue,9505000.0,21934000.0,11061000.0,9553000.0,44237000.0
SellingGeneralAndAdministrativeExpense,14319000.0,20393000.0,10696000.0,12516000.0,27194000.0
DepreciationDepletionAndAmortization,7450000.0,11839000.0,3000000.0,2856000.0,10085000.0
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,2129000.0,2458000.0,1736000.0,-349000.0,3866000.0
CostsAndExpenses,85597000.0,311147000.0,230589000.0,73874000.0,311147000.0
OperatingIncomeLoss,3327000.0,3347000.0,8866000.0,3347000.0,6390000.0
InterestIncomeExpenseNet,5006000.0,-5900000.0,-1918000.0,-914000.0,-6936000.0
FairValueAdjustmentOfWarrants,0.0,-28000.0,0.0,1681000.0,8487000.0
NonoperatingIncomeExpense,2069000.0,-5813000.0,-2886000.0,-4068000.0,-6004000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1258000.0,-4624000.0,-724000.0,-721000.0,1079000.0
IncomeTaxExpenseBenefit,129000.0,337000.0,553000.0,-389000.0,177000.0
ProfitLoss,-332000.0,-2093000.0,2351000.0,-332000.0,-4961000.0
NetIncomeLossAttributableToNoncontrollingInterest,-120000.0,1937000.0,2651000.0,0.0,1937000.0
NetIncomeLoss,-6836000.0,-6898000.0,-564000.0,178000.0,902000.0
EarningsPerShareBasic,-0.12,-0.01,-0.12,0.02,-0.07
EarningsPerShareBasicAndDiluted,-0.12,,,,
WeightedAverageNumberOfSharesOutstandingBasic,8887050.0,8812630.0,10064785.0,8812630.0,8812630.0
WeightedAverageNumberOfDilutedSharesOutstanding,8887050.0,26873878.0,9254549.0,9903168.0,26873878.0
OtherNonoperatingIncomeExpense,,0.0,,,
EarningsPerShareDiluted,,0.09,-0.01,0.02,-0.07
