,2019q2,2018q4,2019q3,2019q1,2019q4
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1363000.0,788000.0,38000.0,951000.0,6124000.0
NetIncomeLossAttributableToNoncontrollingInterest,0.0,1937000.0,-91000.0,2173000.0,1937000.0
ProfitLoss,-6836000.0,2673000.0,-7168000.0,2351000.0,902000.0
NetIncomeLoss,-924000.0,902000.0,-2115000.0,178000.0,-6898000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,934000.0,,934000.0,934000.0,2060000.0
AdjustmentsToAdditionalPaidInCapitalTaxRelatedAdjustments,117000.0,,117000.0,,
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,168000.0,756000.0,168000.0,168000.0,756000.0
StockIssuedDuringPeriodValueNewIssues,104000.0,104000.0,104000.0,104000.0,275000.0
MembersEquity,3146000.0,3146000.0,3146000.0,2750000.0,3146000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,114735000.0,112198000.0,140378000.0,114566000.0,142441000.0
EquityIssuedDuringPeriodValueWarrantsExercised,,12073000.0,,,12073000.0
LimitedLiabilityCompanyLLCMembersEquityUnitBasedCompensation,,38000.0,,,38000.0
IncreaseDecreaseinStockholdersEquityduetoReorganizationTransactions,,9017000.0,,,
MinorityInterestDecreaseFromRedemptions,,4635000.0,,,4635000.0
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,68000.0,,,64000.0
LiabilitiesUnderTaxReceivableAgreementandRelatedChangestoDeferredTaxAssetsAssociatedwithIncreasesinTaxBasis,,144000.0,,,
StockRedeemedOrCalledDuringPeriodValue,,,1000.0,,1000.0
AdjustmentsToAdditionalPaidInCapitalCapitalizationOfPublicOfferingCosts,,,771000.0,,899000.0
StockIssuedDuringPeriodSharesStockOptionsExercised,,,29967.0,,89974.0
StockIssuedDuringPeriodValueStockOptionsExercised,,,390000.0,,672000.0
StockIssuedDuringPeriodValueExerciseOfWarrants,,,12102000.0,,
EffectOfTheReorganizationTransactions,,,9017000.0,,
StockIssuedDuringPeriodValueConversionOfUnits,,,8054000.0,,
StockRepurchasedAndRetiredDuringPeriodValue,,,-4635000.0,,
NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,,,0.0,,
IncreaseDecreaseInStockholdersEquityDueToReorganizationTransactions,,,,,9017000.0
LiabilitiesUnderTaxReceivableAgreementAndRelatedChangesToDeferredTaxAssetsAssociatedWithIncreasesInTaxBasis,,,,,144000.0
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,,,,225000.0
