,2019q2,2018q4,2019q3,2019q1,2019q4
InterestAndDividendIncomeSecurities,20142000.0,64483000.0,43243000.0,86499000.0,64600000.0
InterestAndFeeIncomeLoansConsumerRealEstate,8785000.0,8326000.0,10149000.0,33114000.0,10356000.0
InterestAndFeeIncomeLoansCommercial,65515000.0,59875000.0,75824000.0,304164000.0,80587000.0
InterestAndFeeIncomeLoansOtherConsumer,10447000.0,8276000.0,9372000.0,32584000.0,9991000.0
InterestAndDividendIncomeOperating,126116000.0,122905000.0,132385000.0,96464000.0,142395000.0
InterestExpenseDeposits,5341000.0,13370000.0,10965000.0,18402000.0,17179000.0
InterestExpenseSecuritiesSoldUnderAgreementsToRepurchase,802000.0,570000.0,886000.0,2248000.0,999000.0
InterestExpenseFederalHomeLoanBankAdvance,3055000.0,6734000.0,6902000.0,8880000.0,6734000.0
InterestExpenseOther,38000.0,105000.0,76000.0,67000.0,123000.0
InterestExpenseJuniorSubordinatedDebentures,1268000.0,1558000.0,1694000.0,3734000.0,1652000.0
InterestExpense,7774000.0,22792000.0,16935000.0,9436000.0,26095000.0
InterestIncomeExpenseNet,115212000.0,88812000.0,108554000.0,314522000.0,113745000.0
ProvisionForLoanLeaseAndOtherLosses,57000.0,8707000.0,57000.0,3013000.0,57000.0
InterestIncomeExpenseAfterProvisionForLoanLoss,115155000.0,85485000.0,103836000.0,312189000.0,110551000.0
ServiceChargesandOtherFees,18015000.0,55179000.0,38040000.0,74887000.0,55179000.0
MiscellaneousLoanFeesandCharges,1477000.0,3283000.0,3720000.0,4613000.0,1807000.0
GainLossOnSalesOfLoansNet,5798000.0,21495000.0,13560000.0,27134000.0,23929000.0
DebtSecuritiesRealizedGainLoss,213000.0,-756000.0,347000.0,-1463000.0,-756000.0
NoninterestIncomeOtherOperatingIncome,1974000.0,4216000.0,1721000.0,10383000.0,1956000.0
NoninterestIncome,26086000.0,31185000.0,31828000.0,27709000.0,32416000.0
LaborAndRelatedExpense,52728000.0,41297000.0,49023000.0,195056000.0,49927000.0
OccupancyNet,7274000.0,22850000.0,16617000.0,25979000.0,22850000.0
AdvertisingExpense,2388000.0,7132000.0,5155000.0,8433000.0,7874000.0
InformationTechnologyAndDataProcessing,3892000.0,3647000.0,4241000.0,14150000.0,3752000.0
ForeclosedRealEstateExpense,72000.0,817000.0,211000.0,2895000.0,2674000.0
GeneralInsuranceandFederalDepositInsuranceCorporationPremiumExpense,1206000.0,1214000.0,1329000.0,5075000.0,593000.0
AmortizationOfIntangibleAssets,1694000.0,1735000.0,1865000.0,6270000.0,4539000.0
OtherNoninterestExpense,12161000.0,40330000.0,27551000.0,47570000.0,15603000.0
NoninterestExpense,82830000.0,238251000.0,169000000.0,73627000.0,110675000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,46956000.0,160963000.0,125759000.0,222209000.0,160963000.0
IncomeTaxExpenseBenefit,8397000.0,11639000.0,9485000.0,8397000.0,10802000.0
NetIncomeLoss,49132000.0,36479000.0,44384000.0,44384000.0,132279000.0
EarningsPerShareBasic,0.48,1.31,1.0,0.53,1.59
EarningsPerShareDiluted,0.48,0.47,0.52,0.58,1.59
CommonStockDividendsPerShareDeclared,0.26,0.75,0.53,1.1,0.29
WeightedAverageNumberOfSharesOutstandingBasic,80808904.0,83294111.0,85191658.0,83603515.0,86911402.0
WeightedAverageNumberOfDilutedSharesOutstanding,84614248.0,83362323.0,85241238.0,83677185.0,84593122.0
LossOnHedgingActivity,,,,,13528000.0
