,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,16211000.0,17511000.0,33885000.0,45925000.0,53582000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,10806000.0,1298000.0,16443000.0,472000.0,2942000.0
DividendsCommonStockCash,7462000.0,22467000.0,8921000.0,30664000.0,7496000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,740000.0,1977000.0,1319000.0,2602000.0,658000.0
ExerciseOfStockOptionsAndIssuanceOfOtherCompensationRelatedEquityInstrumentsValue,116000.0,-714000.0,63000.0,265000.0,-320000.0
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,722000.0,,722000.0,,722000.0
CommonStockSharesOutstanding,17305279.0,17226508.0,17335869.0,17226508.0,17302037.0
StockholdersEquity,469843000.0,427909000.0,484205000.0,390804000.0,413284000.0
ExerciseofStockOptionsandIssuanceofOtherCompensationRelatedEquityInstrumentsandRelatedTaxBenefitValue,,,,1993000.0,
TaxCutsAndJobsActOf2017ReclassificationFromAociToRetainedEarnings,,,,0.0,
CommonStockDividendsPerShareDeclared,,,,,1.49
