,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,16211000.0,12962000.0,34768000.0,17036000.0,17511000.0
ProvisionForLoanAndLeaseLosses,0.0,1300000.0,400000.0,800000.0,1575000.0
DepreciationNonproduction,827000.0,2613000.0,1672000.0,3282000.0,2478000.0
AmortizationOfDebtDiscountPremium,695000.0,2157000.0,1894000.0,2779000.0,2157000.0
AmortizationOfIntangibleAssets,248000.0,245000.0,495000.0,1284000.0,245000.0
ShareBasedCompensation,669000.0,1872000.0,1503000.0,2190000.0,1977000.0
TaxBenefitFromStockOptionExercisesAndIssuanceOfOtherCompensationRelatedEquityInstruments,7000.0,414000.0,352000.0,496000.0,454000.0
BankOwnedLifeInsuranceIncome,649000.0,1624000.0,566000.0,2659000.0,569000.0
GainLossOnSalesOfLoansNet,2474000.0,7950000.0,5998000.0,9749000.0,10749000.0
ProceedsFromSaleOfLoansHeldForSale,89575000.0,306095000.0,182964000.0,391960000.0,306095000.0
PaymentsForOriginationOfMortgageLoansHeldForSale,79212000.0,337772000.0,213247000.0,461262000.0,380635000.0
Increasedecreaseinoperatingleaserightofuseassets,673000.0,,0.0,,1422000.0
IncreaseDecreaseinoperatingleaseliabilities,666000.0,,0.0,,1312000.0
IncreaseDecreaseInOtherOperatingAssets,11022000.0,20903000.0,26368000.0,-984000.0,41239000.0
IncreaseDecreaseInOtherOperatingLiabilities,9532000.0,19256000.0,23781000.0,9257000.0,19256000.0
NetCashProvidedByUsedInOperatingActivities,21536000.0,43557000.0,18697000.0,82876000.0,37374000.0
PaymentsToAcquireMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,62109000.0,35213000.0,72262000.0,431662000.0,72262000.0
PaymentsToAcquireAvailableForSaleSecurities,1064000.0,30964000.0,10507000.0,121679000.0,30964000.0
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,19718000.0,63918000.0,51590000.0,83197000.0,63918000.0
ProceedsFromMaturitiesPrepaymentsAndCallsOfOtherInvestments,500000.0,21269000.0,6795000.0,108256000.0,51135000.0
ProceedsFromMaturitiesPrepaymentsAndCallsOfMortgageBackedSecuritiesMBS,540000.0,2283000.0,0.0,2950000.0,0.0
PaymentsForProceedsFromFederalHomeLoanBankStock,610000.0,-956000.0,3691000.0,18813000.0,-1038000.0
PaymentsForProceedsFromLoansAndLeases,15571000.0,181853000.0,50729000.0,306299000.0,181853000.0
PaymentsToAcquireLoansHeldForInvestment,161000.0,1750000.0,161000.0,113562000.0,7324000.0
PaymentsToAcquirePropertyPlantAndEquipment,1655000.0,937000.0,1675000.0,3974000.0,2320000.0
ProceedsFromLifeInsurancePolicies,0.0,,326000.0,0.0,326000.0
NetCashProvidedByUsedInInvestingActivities,-100492000.0,-250397000.0,-66440000.0,-625377000.0,-250397000.0
IncreaseDecreaseInDeposits,13727000.0,171641000.0,78904000.0,281341000.0,62105000.0
ProceedsFromFederalHomeLoanBankBorrowings,532000000.0,1462500000.0,1135000000.0,1428750000.0,1462500000.0
RepaymentsOfFederalHomeLoanBankBorrowings,497679000.0,1425464000.0,911762000.0,1410075000.0,1327936000.0
PaymentForContingentConsiderationLiabilityFinancingActivities,0.0,1217000.0,0.0,1217000.0,0.0
ProceedsFromIssuanceOrSaleOfEquity,-456000.0,194000.0,-274000.0,-671000.0,-714000.0
PaymentsOfDividends,6739000.0,19567000.0,14346000.0,26300000.0,25322000.0
NetCashProvidedByUsedInFinancingActivities,77582000.0,184890000.0,172644000.0,409507000.0,42567000.0
CashAndCashEquivalentsPeriodIncreaseDecrease,5079000.0,23383000.0,26339000.0,10552000.0,-7072000.0
CashAndCashEquivalentsAtCarryingValue,93475000.0,75851000.0,93475000.0,93475000.0,146104000.0
FinancingReceivableAllowanceForCreditLossesWriteOffs,103000.0,1415000.0,793000.0,7012000.0,1888000.0
TransferOfLoansNetToForeclosedPropertiesAndRepossessions,0.0,576000.0,0.0,3074000.0,2000000.0
Operatingleaserightofuseassets,28923000.0,,0.0,,0.0
Operatingleaseliabilities,30853000.0,,0.0,,0.0
Fairvalueofheldtomaturitysecuritiestransferredtoavailableforsale,0.0,,0.0,,10316000.0
InterestPaid,14082000.0,21512000.0,17576000.0,29687000.0,
IncomeTaxesPaid,908000.0,12585000.0,9786000.0,19822000.0,12585000.0
GoodwillImpairmentLoss,,150000.0,,0.0,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,0.0,,-643000.0,
ProceedsFromSaleOfForeclosedAssets,,513000.0,,1053000.0,49000.0
PaymentsToAcquireLifeInsurancePolicies,,0.0,0.0,5000000.0,5000000.0
DebtAndEquitySecuritiesGainLoss,,,-80000.0,,0.0
ProceedsFromSaleOfMortgageBackedSecuritiesMBSCategorizedAsAvailableForSale,,,0.0,,0.0
DeferredIncomeTaxExpenseBenefit,,,,5687000.0,
Netgainonsaleofportfolioloans,,,,0.0,
NetProceedsfromSaleofPortfolioLoans,,,,510000.0,
PaymentsForProceedsFromRealEstatePartnershipInvestmentNet,,,,,0.0
InterestPaidNet,,,,,28596000.0
