,2019q2,2018q4,2019q3,2019q1,2019q4
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,56232.0,11304.0
StockIssuedDuringPeriodValueStockOptionsExercised,,,,1415000.0,124000.0
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,268000.0,227000.0
StockIssuedDuringPeriodValueShareBasedCompensation,,,,1055000.0,363000.0
StockRepurchasedDuringPeriodValue,,,,5733000.0,
NetIncomeLoss,,,,41750000.0,13724000.0
IncomeLossAttributableToNoncontrollingInterest,,,,18801000.0,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,4418000.0,
PaymentsToMinorityShareholders,,,,2167000.0,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,-24000.0,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,0.0,1862000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,198820000.0,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,,,,-51000.0
OtherComprehensiveIncomeDefinedBenefitPlansTaxGainLossArisingDuringPeriod,,,,,32000.0
StockholdersEquity,,,,,46583000.0
