,2019q2,2018q4,2019q3,2019q1,2019q4
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,-7500000.0,-7500000.0,-7500000.0,-7500000.0,-7500000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,4683100000.0,4683100000.0,4683100000.0,4683100000.0,4683100000.0
ProfitLoss,-54300000.0,-355700000.0,-152400000.0,-798700000.0,-222100000.0
OtherComprehensiveIncomeLossNetOfTax,10000000.0,-86200000.0,-32700000.0,-46600000.0,-67100000.0
AdjustmentstoAdditionalPaidinCapitalImpactofAcquisitions,11600000.0,-21600000.0,-1500000.0,,-11600000.0
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,10000000.0,18000000.0,18000000.0,18000000.0,18000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,14500000.0,24500000.0,24200000.0,12000000.0,10400000.0
StockholdersEquityOther,-100000.0,-1500000.0,1000000.0,-2200000.0,-700000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4690600000.0,4485300000.0,4690600000.0,4690600000.0,3931700000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,19800000.0,19800000.0,22700000.0,2600000.0
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,77300000.0,,77300000.0
AdjustmentstoAdditionalPaidinCapitalCappedCalls,,,45600000.0,,45600000.0
StockholdersEquityNoteSpinoffTransaction,,,,0.0,
StockholdersEquityCapitalDistributionsToAffiliate,,,,21400000.0,
