,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,-41200000.0,-18800000.0,-111200000.0,-635800000.0,-69700000.0
ShareBasedCompensation,6500000.0,3300000.0,8700000.0,39800000.0,11600000.0
DepreciationDepletionAndAmortization,202300000.0,614700000.0,409900000.0,793700000.0,614700000.0
AssetImpairmentCharges,2200000.0,,100000.0,615700000.0,196300000.0
AmortizationOfFinancingCostsAndDiscounts,600000.0,-12100000.0,2000000.0,-8300000.0,-1900000.0
GainLossOnDerivativeInstrumentsNetPretax,-41500000.0,82500000.0,115100000.0,-225900000.0,8900000.0
ForeignCurrencyTransactionGainLossBeforeTax,32200000.0,-16400000.0,-19500000.0,-180000000.0,-16400000.0
GainsLossesOnExtinguishmentOfDebt,-13000000.0,-53600000.0,-9500000.0,-32100000.0,0.0
DeferredIncomeTaxExpenseBenefit,-21600000.0,-22600000.0,-29500000.0,-32900000.0,-81500000.0
IncreaseDecreaseInOperatingCapital,18900000.0,31100000.0,7600000.0,,229300000.0
NetCashProvidedByUsedInOperatingActivities,187800000.0,392300000.0,398000000.0,468200000.0,608700000.0
PaymentsToAcquireProductiveAssets,159600000.0,593000000.0,425100000.0,490400000.0,593000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,0.0,,0.0,226400000.0,160400000.0
ProceedsFromInsuranceSettlementInvestingActivities,33900000.0,,33900000.0,0.0,0.0
PaymentsForProceedsFromOtherInvestingActivities,-300000.0,6600000.0,-600000.0,-200000.0,-1500000.0
NetCashProvidedByUsedInInvestingActivities,-285500000.0,-454100000.0,-424500000.0,-424200000.0,-556900000.0
ProceedsFromIssuanceOfLongTermDebt,190000000.0,1674000000.0,525700000.0,1235300000.0,1641200000.0
RepaymentsOfDebtAndCapitalLeaseObligations,190400000.0,1403500000.0,273200000.0,925200000.0,315800000.0
ProceedsFromMinorityShareholders,0.0,18000000.0,18000000.0,18000000.0,0.0
PaymentsToAcquireAdditionalInterestInSubsidiaries,18600000.0,19700000.0,0.0,,5100000.0
ProceedsFromPaymentsForOtherFinancingActivities,-2800000.0,-400000.0,300000.0,800000.0,10900000.0
NetCashProvidedByUsedInFinancingActivities,-11800000.0,48000000.0,223300000.0,256100000.0,350400000.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,2500000.0,-15600000.0,-15300000.0,-18600000.0,-5400000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,-36300000.0,-11500000.0,332900000.0,-12600000.0,378500000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,586100000.0,580800000.0,749700000.0,274500000.0,642000000.0
InterestPaidNet,155200000.0,,202500000.0,418200000.0,371300000.0
IncomeTaxesPaidNet,29100000.0,86400000.0,83800000.0,110900000.0,112400000.0
RestructuringSettlementAndImpairmentProvisions,,354900000.0,,,
UnrealizedGainLossOnInvestments,,-16400000.0,,-16400000.0,-16400000.0
PaymentsOfFinancingCosts,,9800000.0,8000000.0,39300000.0,35400000.0
PaymentsToMinorityShareholders,,19800000.0,2500000.0,45900000.0,19800000.0
ContributionsfromDistributionstoFormerParentEntityNet,,0.0,,-54900000.0,
InterestPaid,,347700000.0,,,
PaymentsforPurchaseofCappedCallOptions,,,45600000.0,,0.0
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,,83700000.0,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,150900000.0,
