,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerIncludingAssessedTax,942700000.0,908100000.0,982900000.0,850100000.0,2757200000.0
CostOfGoodsAndServicesSold,215800000.0,,454200000.0,,672700000.0
OtherCostAndExpenseOperating,166400000.0,168900000.0,175500000.0,639700000.0,165500000.0
SellingGeneralAndAdministrativeExpense,191500000.0,588400000.0,381800000.0,789000000.0,570800000.0
DepreciationDepletionAndAmortization,202300000.0,199700000.0,207600000.0,793700000.0,665300000.0
RestructuringSettlementAndImpairmentProvisions,33700000.0,354900000.0,46600000.0,707600000.0,235300000.0
CostsAndExpenses,829400000.0,2395900000.0,1668800000.0,3729300000.0,2705300000.0
OperatingIncomeLoss,113300000.0,361300000.0,256800000.0,124200000.0,187100000.0
InterestExpense,115700000.0,322100000.0,109400000.0,314400000.0,110200000.0
GainLossOnDerivativeInstrumentsNetPretax,-41500000.0,-78600000.0,-79000000.0,94800000.0,82500000.0
ForeignCurrencyTransactionGainLossBeforeTax,32200000.0,-121100000.0,-104700000.0,-180000000.0,-98100000.0
GainsLossesOnExtinguishmentOfDebt,-13000000.0,-25800000.0,-9500000.0,-51800000.0,0.0
OtherNonoperatingIncomeExpense,5300000.0,-12000000.0,4800000.0,15900000.0,9400000.0
NonoperatingIncomeExpense,-135800000.0,-375600000.0,-375300000.0,-561100000.0,-129700000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-36800000.0,9100000.0,-118500000.0,-98100000.0,-252100000.0
IncomeTaxExpenseBenefit,16800000.0,86300000.0,29500000.0,147500000.0,86300000.0
ProfitLoss,-41200000.0,-18800000.0,-27500000.0,-404000000.0,-18800000.0
NetIncomeLossAttributableToNoncontrollingInterest,500000.0,-12400000.0,4800000.0,-290600000.0,11600000.0
NetIncomeLoss,-41700000.0,-343300000.0,-157700000.0,-44500000.0,-25500000.0
EarningsPerShareBasicAndDiluted,-0.23,-2.0,-0.25,-0.03,0.19
CostOfServicesExcludingDepreciationDepletionAndAmortization,,218300000.0,,889800000.0,
GainOnBusinessInterruptionInsuranceRecovery,,,,59500000.0,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,181588912.0
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,181378721.0
