,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,722022000.0,2142274000.0,1424678000.0,1811711000.0,717596000.0
SellingGeneralAndAdministrativeExpense,97095000.0,275424000.0,91169000.0,269893000.0,92553000.0
ShareBasedCompensationTransactionRelatedCosts,0.0,11816000.0,0.0,35817000.0,572000.0
DepreciationDepletionAndAmortization,27608000.0,18853000.0,56199000.0,69506000.0,28270000.0
GainLossOnDispositionOfAssets,-88000.0,-240000.0,-555000.0,-753000.0,-256000.0
OperatingIncomeLoss,78723000.0,57776000.0,166737000.0,38812000.0,262526000.0
InterestIncomeExpenseNonoperatingNet,-14825000.0,-31088000.0,-12491000.0,-57399000.0,-37834000.0
ForeignCurrencyTransactionGainLossBeforeTax,-83000.0,-1416000.0,-9671000.0,-39622000.0,5408000.0
OtherNonoperatingIncomeExpense,-88000.0,5000.0,-133000.0,-304000.0,-66000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,72394000.0,30341000.0,138253000.0,74547000.0,86382000.0
IncomeTaxExpenseBenefit,28138000.0,-165000.0,52942000.0,17654000.0,56317000.0
IncomeLossFromContinuingOperationsAfterIncomeTaxesAndBeforeEquityMethodInvestments,44256000.0,83233000.0,81423000.0,154315000.0,83233000.0
IncomeLossFromEquityMethodInvestments,0.0,44000.0,46000.0,123000.0,44000.0
ProfitLoss,44256000.0,48606000.0,41055000.0,154458000.0,44256000.0
NetIncomeLossAttributableToNoncontrollingInterest,172000.0,401000.0,539000.0,112000.0,0.0
NetIncomeLoss,38981000.0,48205000.0,41977000.0,86927000.0,168219000.0
EarningsPerShareBasic,0.68,0.77,1.27,0.02,1.28
EarningsPerShareDiluted,0.66,0.73,0.62,0.02,1.24
WeightedAverageNumberOfSharesOutstandingBasic,65192000.0,64261000.0,63874000.0,62437000.0,64261000.0
WeightedAverageNumberOfDilutedSharesOutstanding,66161000.0,66258000.0,66120000.0,64452000.0,66506000.0
GainsLossesOnExtinguishmentOfDebt,,-454000.0,,-3100000.0,
GainsLossesonExtinguishmentandRestructuringofDebt,,,,,-454000.0
