,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,24455000.0,15672000.0,53389000.0,24455000.0,37936000.0
DepreciationDepletionAndAmortization,36742000.0,107521000.0,72356000.0,148416000.0,105703000.0
ShareBasedCompensation,2480000.0,6489000.0,3456000.0,7217000.0,10146000.0
AmortizationOfFinancingCostsAndDiscounts,254000.0,1401000.0,512000.0,1919000.0,429000.0
DeferredIncomeTaxesAndTaxCredits,8680000.0,18499000.0,25916000.0,30280000.0,30748000.0
PensionAndOtherPostretirementBenefitsExpenseReversalOfExpenseNoncash,1647000.0,7608000.0,2867000.0,11702000.0,4313000.0
ForeignCurrencyTransactionGainLossBeforeTax,-6230000.0,0.0,7525000.0,0.0,-4180000.0
OtherNoncashIncomeExpense,-1566000.0,-2841000.0,1081000.0,3429000.0,-5318000.0
IncreaseDecreaseInAccountsReceivable,-2662000.0,5244000.0,5712000.0,4699000.0,-35232000.0
IncreaseDecreaseInInventories,55433000.0,33306000.0,-22344000.0,22861000.0,34189000.0
IncreaseDecreaseInAccountsPayable,33809000.0,15255000.0,-10510000.0,34610000.0,-35217000.0
IncreaseDecreaseInAccruedLiabilities,-5068000.0,4562000.0,-22321000.0,5145000.0,5582000.0
IncreaseDecreaseInOtherOperatingCapitalNet,10543000.0,9211000.0,34929000.0,4338000.0,25730000.0
PensionAndOtherPostretirementBenefitContributions,2406000.0,12019000.0,5586000.0,13722000.0,8000000.0
PaymentsForEnvironmentalLiabilities,423000.0,3418000.0,2289000.0,11852000.0,2547000.0
NetCashProvidedByUsedInOperatingActivities,32516000.0,117624000.0,89225000.0,246944000.0,24058000.0
PaymentsToAcquirePropertyPlantAndEquipment,31378000.0,44075000.0,63621000.0,88703000.0,80806000.0
NetCashProvidedByUsedInInvestingActivities,-31378000.0,-44075000.0,-63621000.0,-115966000.0,-76443000.0
ProceedsFromLongTermLinesOfCredit,38000000.0,,86000000.0,,0.0
RepaymentsOfLongTermLinesOfCredit,0.0,,36000000.0,,0.0
RepaymentsofLongtermDebtExcludingLongtermLinesofCredit,1661000.0,,12368000.0,,34141000.0
PaymentsOfDividendsCommonStock,5095000.0,6124000.0,8568000.0,15058000.0,11030000.0
PaymentsOfDividendsPreferredStockAndPreferenceStock,3450000.0,10350000.0,6900000.0,13800000.0,10350000.0
ProceedsFromIssuanceOfCommonStock,0.0,0.0,342000.0,388000.0,0.0
PaymentsForRepurchaseOfCommonStock,3050000.0,153000.0,14529000.0,42780000.0,5830000.0
NetCashProvidedByUsedInFinancingActivities,-11978000.0,-21025000.0,-40954000.0,79687000.0,-72853000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,-8464000.0,,-18457000.0,,11066000.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,-1028000.0,,-405000.0,,-1325000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,67991000.0,,108966000.0,,108966000.0
BusinessCombinationBargainPurchaseNoncashGainRecognizedAmount,,19458000.0,0.0,19071000.0,0.0
UnrealizedGainLossOnDerivatives,,14087000.0,,,
ProceedsFromSaleOfProductiveAssets,,0.0,,0.0,16143000.0
PaymentsForProceedsFromOtherInvestingActivities,,0.0,,-10000.0,
RepaymentsOfLongTermDebt,,34141000.0,,45270000.0,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,11066000.0,,225352000.0,
EffectOfExchangeRateOnCashAndCashEquivalents,,-1325000.0,,-1790000.0,
CashAndCashEquivalentsAtCarryingValue,,326655000.0,,108966000.0,
EnvironmentalRemediationExpense,,,,5298000.0,
GainsLossesOnExtinguishmentOfDebt,,,,0.0,
NonCashGainLossOnsaleofpropertyplantequipment,,,,-3186000.0,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,210164000.0,
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,,,,0.0,
ProceedsFromIssuanceOfConvertiblePreferredStock,,,,166609000.0,
ProceedsFromIssuanceOfLongTermDebt,,,,0.0,
PaymentsOfDebtIssuanceCosts,,,,7025000.0,
ProceedsFromPaymentsForOtherFinancingActivities,,,,0.0,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,7969000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,4621000.0
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,19333000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-80806000.0
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,-2492000.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,17949000.0
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,0.0
