,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,482780000.0,1608051000.0,487816000.0,868731000.0,416129000.0
CostOfGoodsAndServicesSold,465585000.0,177597000.0,927955000.0,818281000.0,1265217000.0
GrossProfit,17195000.0,32120000.0,181831000.0,101478000.0,238888000.0
SellingGeneralAndAdministrativeExpense,23192000.0,31002000.0,24734000.0,37157000.0,30596000.0
DutyExpense,4517000.0,816000.0,11520000.0,25921000.0,16062000.0
OtherOperatingIncomeExpenseNet,-2587000.0,-9507000.0,-5835000.0,-5684000.0,2775000.0
OperatingIncomeLoss,-18469000.0,18774000.0,-26764000.0,56150000.0,-51483000.0
InterestExpense,14774000.0,14973000.0,30374000.0,60408000.0,42598000.0
OtherNonoperatingIncomeExpense,651000.0,987000.0,-99000.0,5017000.0,3341000.0
DefinedBenefitPlanOtherCosts,-1467000.0,1117000.0,,-8723000.0,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-31125000.0,23394000.0,72478000.0,172209000.0,-18859000.0
IncomeTaxExpenseBenefit,9844000.0,17986000.0,-17627000.0,43793000.0,28960000.0
PreferredStockDividendsIncomeStatementImpact,3365000.0,3441000.0,6805000.0,5404000.0,8582000.0
NetIncomeLossAvailableToCommonStockholdersBasic,21052000.0,105497000.0,49949000.0,114616000.0,-15993000.0
EarningsPerShareBasic,-0.52,2.07,0.97,0.68,-1.16
EarningsPerShareDiluted,-0.52,0.6,-0.37,0.03,-0.29
NetIncomeLoss,24455000.0,115781000.0,53389000.0,324964000.0,-51183000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-5352000.0,-10265000.0,-1694000.0,0.0,-11210000.0
OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTaxParent,1272000.0,-936000.0,-8334000.0,-12241000.0,6126000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-1891000.0,-2032000.0,-2398000.0,31527000.0,-7193000.0
OtherComprehensiveIncomeLossNetOfTax,11418000.0,2032000.0,13327000.0,33929000.0,-4008000.0
ComprehensiveIncomeNetOfTax,35873000.0,,67326000.0,71295000.0,-49984000.0
BusinessCombinationBargainPurchaseGainRecognizedAmount,,0.0,0.0,20449000.0,0.0
UnrealizedGainLossOnDerivatives,,16149000.0,,,
CommonStockDividendsPerShareDeclared,,0.07,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,44446000.0,,,
NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent,,,-2643000.0,,-3313000.0
DerivativeGainLossOnDerivativeNet,,,,0.0,
GainsLossesOnExtinguishmentOfDebt,,,,8844000.0,
IncomeLossFromContinuingOperations,,,,,29967000.0
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,23429000.0
IncomeLossFromContinuingOperationsPerBasicShare,,,,,0.52
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,0.2
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,-1.36
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,0.37
