,2019q2,2018q4,2019q3,2019q1,2019q4
StockIssuedDuringPeriodExerciseOfOptionsIssuanceOfRestrictedStockSharesExchangedForExerciseAndTaxAndSharesIssuedThroughStockPurchasePlans,-125000.0,,140000.0,,301000.0
TreasuryStockValueAcquiredCostMethod,974000.0,,974000.0,40000000.0,336000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,477000.0,,1287000.0,4617000.0,1287000.0
NetIncomeLoss,4380000.0,,981000.0,11725000.0,-201000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-329000.0,,77000.0,371000.0,261000.0
RetainedEarningsAccumulatedDeficit,361169000.0,,,,
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,-15172000.0,,-15172000.0,,
StockholdersEquity,367586000.0,,392704000.0,382805000.0,391818000.0
TreasuryStockShares,4879000.0,,,4897000.0,
StockIssuedDuringPeriodExerciseofOptionsIssuanceofRestrictedStockSharesExchangedforExerciseandTaxandSharesIssuedThroughStockPurchasePlans,,,,3043000.0,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,411000.0,
TreasuryStockSharesAcquired,,,,42600.0,
