,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerIncludingAssessedTax,409866000.0,1043639000.0,,,
CostDirectMaterial,98515000.0,71642000.0,72387000.0,,69003000.0
CostDirectLabor,143015000.0,351813000.0,249432000.0,,102322000.0
OtherCostAndExpenseOperating,55025000.0,41454000.0,42668000.0,,141305000.0
LeaseAndRentalExpense,35010000.0,26629000.0,61470000.0,,
DepreciationDepletionAndAmortization,28438000.0,73335000.0,22323000.0,,71087000.0
SellingGeneralAndAdministrativeExpense,46318000.0,33714000.0,83350000.0,,120126000.0
PreOpeningCosts,1137000.0,4735000.0,569000.0,,2093000.0
OtherNonoperatingExpense,2398000.0,520000.0,10615000.0,,
CostsAndExpenses,414500000.0,293072000.0,727298000.0,,1026743000.0
OperatingIncomeLoss,3401000.0,4610000.0,-12852000.0,,-14674000.0
InterestExpenseNetAndOther,-3407000.0,-2295000.0,-2153000.0,,-7203000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,3612000.0,-490000.0,-15005000.0,,-3477000.0
IncomeTaxExpenseBenefit,-768000.0,-7692000.0,-16462000.0,,-21676000.0
NetIncomeLoss,4380000.0,4215000.0,1620000.0,,4215000.0
EarningsPerShareBasic,0.05,0.32,0.08,,0.32
EarningsPerShareDiluted,0.05,0.32,-0.14,,-0.02
WeightedAverageNumberOfSharesOutstandingBasic,12967000.0,12977000.0,12969000.0,,12994000.0
WeightedAverageNumberOfDilutedSharesOutstanding,13041000.0,12986000.0,12982000.0,,12967000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-329000.0,,77000.0,,-185000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-273000.0,,-329000.0,,-273000.0
ComprehensiveIncomeNetOfTax,310000.0,,1697000.0,,-386000.0
RevenueFromContractWithCustomerExcludingAssessedTax,,,315388000.0,,294877000.0
AllocatedShareBasedCompensationExpenseDirectLabor,,,,245000.0,
AllocatedShareBasedCompensationExpenseSellingGeneralAndAdministrativeExpense,,,,3803000.0,
OperatingLeaseExpense,,,,,88099000.0
OtherNonoperatingIncomeExpense,,,,,-17488000.0
