,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,367815000.0,58639000.0,363911000.0,1233842000.0,1125111000.0
CostOfGoodsAndServicesSold,303115000.0,,686446000.0,1223627000.0,934367000.0
GeneralAndAdministrativeExpense,17898000.0,18629000.0,18139000.0,39527000.0,52241000.0
DepreciationAndAmortization,4475000.0,20317000.0,7327000.0,15813000.0,12976000.0
OperatingExpenses,364374000.0,1197899000.0,731535000.0,1360689000.0,999233000.0
AllowanceForDoubtfulAccountsReceivableCurrent,1951000.0,,1854000.0,,
OperatingIncomeLoss,-789000.0,5330000.0,191000.0,3431000.0,-542000.0
TemporaryEquitySharesAuthorized,10000000.0,,10000000.0,,
TemporaryEquityParOrStatedValuePerShare,0.001,,0.001,,
InterestIncomeExpenseNet,-326000.0,-983000.0,-558000.0,-1515000.0,-808000.0
TemporaryEquitySharesIssued,801606.0,,801606.0,,
OtherNonoperatingIncomeExpense,66000.0,-669000.0,132000.0,,66000.0
TemporaryEquitySharesOutstanding,801606.0,,799969.0,,
EquityMethodInvestmentGainLossfromContinuingOperations,-1656000.0,,-2971000.0,-6158000.0,-6159000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1548000.0,29127000.0,12457000.0,55088000.0,13677000.0
IncomeTaxExpenseBenefit,234000.0,-3409000.0,3071000.0,-2828000.0,6951000.0
CommonStockSharesAuthorized,40000000.0,,40000000.0,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,1314000.0,20736000.0,9386000.0,3374000.0,8580000.0
CommonStockParOrStatedValuePerShare,0.0001,,0.001,,
CommonStockSharesIssued,17867747.0,,17784769.0,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-732000.0,485000.0,-15063000.0,-37053000.0,-426000.0
ProfitLoss,5726000.0,1654000.0,-1129000.0,89846000.0,7024000.0
CommonStockSharesOutstanding,17867747.0,,17947072.0,,
NetIncomeLossAttributableToNoncontrollingInterest,0.0,95000.0,-188000.0,,-296000.0
TreasuryStockShares,4973552.0,,4970093.0,,
NetIncomeLoss,-8518000.0,-4351000.0,-5785000.0,-11215000.0,5430000.0
NetIncomeLossAvailableToCommonStockholdersBasic,-535000.0,-1939000.0,-7980000.0,-25257000.0,3230000.0
IncomeLossFromContinuingOperationsPerBasicShare,0.02,0.37,0.08,0.92,0.61
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.15,0.04,0.13,3.9,0.04
EarningsPerShareBasic,0.27,0.88,-0.22,0.88,0.41
IncomeLossFromContinuingOperationsPerDilutedShare,0.42,0.88,0.54,1.34,0.6
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.06,0.04,-1.15,3.87,0.04
EarningsPerShareDiluted,0.27,0.65,-0.61,-1.94,0.4
WeightedAverageNumberOfSharesOutstandingBasic,12899714.0,12992403.0,12937054.0,12960837.0,12993934.0
WeightedAverageNumberOfDilutedSharesOutstanding,12953328.0,13655554.0,12973496.0,14779398.0,12977598.0
AssetImpairmentCharges,,9881000.0,,,
IncomeLossFromEquityMethodInvestments,,-4026000.0,,,
EquityMethodInvestmentRealizedGainLossOnDisposal,,12606000.0,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,0.0,,0.0,6577000.0
ForeignCurrencyTransactionGainLossBeforeTax,,807000.0,,,
AssetImpairmentChargesContinuingOperations,,,678000.0,1415000.0,0.0
OtherIncome,,,,0.0,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,156000.0,
