,2019q2,2018q4,2019q3,2019q1,2019q4
StockIssuedDuringPeriodValueShareBasedCompensation,,,,-8226000.0,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,35059000.0,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,4697000.0,
StockRepurchasedDuringPeriodValue,,,,274144000.0,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,750000.0,
IncreaseInCarryingAmountOfRedeemablePreferredStock,,,,3892000.0,
NetIncomeLossAttributabletoNoncontrollingInterestandRedeemableNoncontrollingInterest,,,,-510000.0,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,,,,1219000.0,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,0.0,
MinorityInterestDecreaseFromRedemptions,,,,0.0,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,-234175000.0,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,-1094000.0,
NetIncomeLoss,,,,227013000.0,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,7440059000.0,
