,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,20000000.0,20000000.0,20000000.0,20000000.0,21000000.0
AllowanceForNotesAndLoansReceivableCurrent,26000000.0,20000000.0,28000000.0,24000000.0,33000000.0
CashAndCashEquivalentsAtCarryingValue,37000000.0,9000000.0,153000000.0,44000000.0,259000000.0
CommonStockSharesAuthorized,125000000.0,350000000.0,350000000.0,350000000.0,125000000.0
CommonStockSharesOutstanding,84100000.0,84100000.0,283800000.0,84100000.0,84100000.0
AccountsReceivableNetCurrent,964000000.0,1032000000.0,653000000.0,1032000000.0,964000000.0
NotesAndLoansReceivableNetCurrent,250000000.0,198000000.0,249000000.0,198000000.0,233000000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,39000000.0,,0.0,,
DueFromRelatedPartiesCurrent,15000000.0,12000000.0,15000000.0,2000000.0,14000000.0
UnrecoveredCostsForPurchasedGasAmount,18000000.0,,10000000.0,16000000.0,16000000.0
EnergyRelatedInventoryGasStoredUnderground,450000000.0,458000000.0,353000000.0,458000000.0,505000000.0
OtherInventorySupplies,137000000.0,128000000.0,143000000.0,137000000.0,137000000.0
EnergyRelatedInventoryOtherFossilFuel,37000000.0,76000000.0,52000000.0,52000000.0,57000000.0
DeferredPropertyTaxes,226000000.0,167000000.0,204000000.0,257000000.0,184000000.0
RegulatoryAssetsCurrent,37000000.0,10000000.0,18000000.0,37000000.0,7000000.0
OtherAssetsCurrent,86000000.0,83000000.0,83000000.0,83000000.0,74000000.0
AssetsCurrent,2468000000.0,2475000000.0,2468000000.0,1975000000.0,1980000000.0
PropertyPlantAndEquipmentGrossExcludingCWIP,24729000000.0,23751000000.0,24400000000.0,22506000000.0,24645000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7236000000.0,6909000000.0,7037000000.0,7037000000.0,7264000000.0
PropertyPlantAndEquipmentNetExcludingCWIP,17493000000.0,16842000000.0,17133000000.0,17363000000.0,17363000000.0
ConstructionInProgressGross,822000000.0,948000000.0,763000000.0,763000000.0,763000000.0
PropertyPlantAndEquipmentNet,18315000000.0,17790000000.0,18106000000.0,18126000000.0,18524000000.0
PublicUtilitiesPropertyPlantAndEquipmentGrossExcludingCWIP,23963000000.0,22318000000.0,23833000000.0,20838000000.0,24214000000.0
PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,6958000000.0,6441000000.0,7046000000.0,6958000000.0,6958000000.0
PublicUtilitiesPropertyPlantAndEquipmentNetExcludingCWIP,17144000000.0,16488000000.0,16787000000.0,17005000000.0,17005000000.0
PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress,756000000.0,753000000.0,960000000.0,753000000.0,1129000000.0
PublicUtilitiesPropertyPlantAndEquipmentNet,17956000000.0,16630000000.0,17747000000.0,16630000000.0,17761000000.0
RegulatoryAssetsNoncurrent,1743000000.0,1655000000.0,1743000000.0,1764000000.0,2367000000.0
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,29000000.0,1393000000.0,29000000.0,1187000000.0,2253000000.0
EquityMethodInvestments,69000000.0,64000000.0,69000000.0,65000000.0,68000000.0
DueFromRelatedPartiesNoncurrent,104000000.0,,104000000.0,0.0,104000000.0
OtherAssetsNoncurrent,458000000.0,799000000.0,410000000.0,799000000.0,492000000.0
AssetsNoncurrentOtherThanPropertyPlantAndEquipment,3935000000.0,3814000000.0,2910000000.0,3814000000.0,2905000000.0
Assets,22052000000.0,21099000000.0,25292000000.0,24529000000.0,22025000000.0
DebtCurrent,996000000.0,1103000000.0,47000000.0,1103000000.0,48000000.0
NotesPayableCurrent,97000000.0,279000000.0,0.0,170000000.0,97000000.0
AccountsPayableCurrent,723000000.0,680000000.0,723000000.0,723000000.0,685000000.0
DueToRelatedPartiesCurrent,14000000.0,19000000.0,16000000.0,15000000.0,9000000.0
AccruedRateRefunds,4000000.0,33000000.0,4000000.0,4000000.0,4000000.0
InterestAndDividendsPayableCurrent,79000000.0,58000000.0,95000000.0,67000000.0,99000000.0
TaxesPayableCurrent,436000000.0,360000000.0,295000000.0,436000000.0,436000000.0
RegulatoryLiabilityCurrent,107000000.0,80000000.0,155000000.0,80000000.0,155000000.0
OtherLiabilitiesCurrent,148000000.0,96000000.0,147000000.0,195000000.0,127000000.0
LiabilitiesCurrent,2624000000.0,2784000000.0,1257000000.0,2784000000.0,2165000000.0
LongTermDebtNoncurrent,6565000000.0,5239000000.0,11236000000.0,10615000000.0,7087000000.0
FinanceLeaseLiabilityAndOtherNoncurrent,91000000.0,,86000000.0,,81000000.0
