,2019q2,2018q4,2019q3,2019q1,2019q4
RetainedEarningsAccumulatedDeficit,1399215000.0,848466000.0,1513970000.0,,1581928000.0
NetIncomeLoss,120796000.0,316702000.0,205579000.0,82844000.0,371107000.0
StockIssuedDuringPeriodValueStockOptionsExercised,215000.0,786000.0,534000.0,1070000.0,55000.0
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,6705000.0,17909000.0,13723000.0,19812000.0,19783000.0
TreasuryStockSharesAcquired,173007.0,64705.0,3145.0,223125.0,201354.0
TreasuryStockAcquiredAverageCostPerShare,0.0,51.82,47.16,,
RestrictedStockAwardForfeitures,7900000.0,11862000.0,8051000.0,13811000.0,1064000.0
StockRepurchasedAndRetiredDuringPeriodShares,941000.0,,1733603.0,900883.0,2733603.0
StockRepurchasedAndRetiredDuringPeriodValue,-37949000.0,,-33964000.0,-35688000.0,-115571000.0
OtherComprehensiveIncomeLossNetOfTax,25431000.0,1674000.0,-9653000.0,-26955000.0,-19048000.0
StockholdersEquity,2229698000.0,2488393000.0,2613734000.0,1891529000.0,2229698000.0
StockRepurchaseProgramAuthorizedAmount1,,,,250000000.0,
StockIssuedDuringPeriodValueNewIssues,,,,55785000.0,
DividendsCommonStockCash,,,,,-25684000.0
