,2019q2,2018q4,2019q3,2019q1,2019q4
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,500000.0,
CommonStockDividendsPerShareCashPaid,,,,1.04,
CommonStockValueOutstanding,,,,53100000.0,
ProfitLoss,,,,305500000.0,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-22800000.0,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,-1100000.0,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,100000.0,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,66000000.0,
PaymentsToAcquireInterestInJointVenture,,,,9300000.0,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,300000.0,
DividendsCommonStockCash,,,,81600000.0,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,1100000.0,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,24700000.0,
PaymentsForRepurchaseOfCommonStock,,,,101000000.0,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,32900000.0,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,,0.0,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,1349600000.0,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,1900000.0,
AdditionalPaidInCapitalCommonStock,,,,905100000.0,
RetainedEarningsAccumulatedDeficit,,,,1630200000.0,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-38300000.0,
TreasuryStockValue,,,,891700000.0,
MinorityInterest,,,,32200000.0,
