,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockDividendsPerShareDeclared,0.13,0.39,0.26,0.52,0.13
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,4000.0,6000.0,2000.0,,
ProfitLoss,13210000.0,13056000.0,35868000.0,41019000.0,31909000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-304000.0,-1162000.0,-303000.0,,-325000.0
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,-12000.0,-18000.0,-25000.0,,-37000.0
ReclassificationduetoASU201802adoption,0.0,0.0,0.0,0.0,0.0
DividendsCommonStockCash,4682000.0,14000000.0,9326000.0,18685000.0,14001000.0
StockIssuedDuringPeriodValueStockOptionsExercised,-117000.0,-157000.0,-1251000.0,-290000.0,15000.0
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,-2320000.0,-774000.0,0.0,-840000.0,-2358000.0
StockRepurchasedAndRetiredDuringPeriodShares,60700.0,348286.0,0.0,,332651.0
StockRepurchasedAndRetiredDuringPeriodValue,2281000.0,-10000000.0,3500000.0,10000000.0,5000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,787000.0,3108000.0,2281000.0,3951000.0,3539000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,293086000.0,276066000.0,276066000.0,308957000.0,316179000.0
TreasuryStockShares,31393000.0,31332000.0,31496000.0,31332000.0,
Directorsharesissued,,0.0,,,
OtherComprehensiveIncomeLossNetOfTax,,,,-703000.0,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,79000.0,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,0.0,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,-1089000.0,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,,,,,11000.0
