,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,1511500000.0,1663496000.0,3645500000.0,1582400000.0,2048400000.0
ResearchAndDevelopmentExpense,498600000.0,529749000.0,529300000.0,2186100000.0,557000000.0
SellingGeneralAndAdministrativeExpense,330800000.0,369232000.0,364800000.0,1177700000.0,369200000.0
CostsAndExpenses,944300000.0,2966661000.0,1930100000.0,3529700000.0,4159800000.0
OperatingIncomeLoss,567200000.0,1816342000.0,315600000.0,2534400000.0,626900000.0
OtherNonoperatingIncomeExpense,24600000.0,16432000.0,40800000.0,6300000.0,16400000.0
InterestExpense,7700000.0,20851000.0,6900000.0,28200000.0,23500000.0
NonoperatingIncomeExpense,66100000.0,60991000.0,52100000.0,-1100000.0,9000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,546100000.0,1877333000.0,224700000.0,2078500000.0,635900000.0
IncomeTaxExpenseBenefit,85000000.0,41206000.0,116600000.0,880000000.0,215500000.0
EarningsPerShareBasic,4.23,5.5,1.77,3.64,5.5
EarningsPerShareDiluted,4.16,14.14,8.97,3.32,14.14
WeightedAverageNumberOfSharesOutstandingBasic,108900000.0,107828000.0,109100000.0,107900000.0,109200000.0
WeightedAverageNumberOfDilutedSharesOutstanding,115500000.0,117028000.0,114700000.0,116300000.0,114800000.0
NetIncomeLoss,461100000.0,1024992000.0,193100000.0,1198500000.0,461100000.0
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-11100000.0,21485000.0,30500000.0,-21400000.0,1000000.0
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,1400000.0,2000.0,600000.0,0.0,2400000.0
ComprehensiveIncomeNetOfTax,468300000.0,409804000.0,206100000.0,874100000.0,1619500000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,,,-2400000.0,,-2700000.0
