,2019q2,2018q4,2019q3,2019q1,2019q4
StockIssuedDuringPeriodValueStockOptionsExercised,140900000.0,,13600000.0,115200000.0,13600000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,10700000.0,,31900000.0,301700000.0,10700000.0
StockIssuedDuringPeriodValueEmployeeBenefitPlan,10500000.0,,-700000.0,16600000.0,
TreasuryStockValueAcquiredCostMethod,54000000.0,,54000000.0,80200000.0,37600000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,114800000.0,,85800000.0,444800000.0,85800000.0
NetIncomeLoss,461100000.0,,654200000.0,248900000.0,1323800000.0
OtherComprehensiveIncomeLossNetOfTax,-9700000.0,,-9700000.0,-21400000.0,700000.0
StockholdersEquity,9444700000.0,,9444700000.0,8757300000.0,6567500000.0
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,48000000.0,
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,,,0.0,
AdjustmentsToAdditionalPaidInCapitalOther,,,,-643300000.0,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebtSubsequentAdjustments,,,,47800000.0,
StockIssuedDistributedDuringPeriodValueEmployeeBenefitPlan,,,,,10500000.0
