,2019q2,2018q4,2019q3,2019q1,2019q4
Revenues,630000000.0,1757000000.0,569000000.0,614000000.0,
CostOfGoodsAndServicesSold,59000000.0,,93000000.0,,
OperatingCostsAndExpenses,201000000.0,658000000.0,422000000.0,201000000.0,
DepreciationDepletionAndAmortization,9000000.0,268000000.0,10000000.0,368000000.0,
GeneralAndAdministrativeExpense,31000000.0,107000000.0,18000000.0,106000000.0,
OperatingIncomeLoss,177000000.0,572000000.0,392000000.0,224000000.0,
InterestIncomeExpenseNet,-55000000.0,,-60000000.0,-330000000.0,
IncomeLossFromEquityMethodInvestments,7000000.0,6000000.0,16000000.0,22000000.0,
OtherNonoperatingIncomeExpense,1000000.0,1000000.0,7000000.0,11000000.0,
ProfitLoss,157000000.0,90000000.0,-16000000.0,53000000.0,
LossAttributableToPredecessors,0.0,,0.0,,
NetIncomeLoss,139000000.0,457000000.0,139000000.0,339000000.0,
NoncontrollingInterestInNetIncomeLossPreferredUnitHoldersRedeemable,14000000.0,0.0,0.0,3000000.0,
NetIncomeLossAllocatedToLimitedPartners,125000000.0,423000000.0,263000000.0,161000000.0,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,0.59,2.05,1.29,0.25,
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,0.59,0.9,0.63,0.66,
WeightedAverageLimitedPartnershipUnitsOutstanding,217200000.0,234400000.0,217200000.0,98200000.0,
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,245700000.0,223200000.0,217300000.0,98200000.0,
GainLossOnSaleOfPropertyPlantEquipment,,-2000000.0,-2000000.0,-4000000.0,
InterestAndDebtExpense,,57000000.0,,,
NetIncomeLossAttributableToPredecessors,,4000000.0,,28000000.0,
NetIncomeLossAllocatedToGeneralPartners,,0.0,,0.0,
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,0.971,,4.075,
