,2019q2,2018q4,2019q3,2019q1,2019q4
PartnersCapitalAccountContributions,,,,374000000.0,
NetIncomeLossAttributableToPredecessors,,,,62000000.0,
WorkingCapitalRequirementsRetainedBySponsor,,,,0.0,
StockholdersEquityChangeInReportingEntity,,,,0.0,
PartnersCapitalAccountPublicSaleOfUnitsNetOfOfferingCosts,,,,71000000.0,
PartnersCapitalAccountSaleOfUnits,,,,879000000.0,
PartnersCapitalAccountUnitBasedCompensation,,,,9000000.0,
PartnersCapitalAccountDistributions,,,,888000000.0,
PartnersCapitalAccountOtherDistributions,,,,300000000.0,
PartnersCapitalContributionOther,,,,81000000.0,
NetIncomeLoss,,,,628000000.0,
PartnersCapitalAccountExchangesAndConversions,,,,0.0,
PartnersCapitalOther,,,,-4000000.0,
PartnersCapital,,,,2242000000.0,
