,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,-8000000.0,166000000.0,160000000.0,166000000.0,
DepreciationDepletionAndAmortization,101000000.0,268000000.0,205000000.0,368000000.0,
OtherOperatingActivitiesCashFlowStatement,8000000.0,23000000.0,12000000.0,1000000.0,
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,18000000.0,-4000000.0,45000000.0,,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,20000000.0,11000000.0,11000000.0,42000000.0,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,219000000.0,524000000.0,547000000.0,687000000.0,
PaymentsToAcquireProductiveAssets,155000000.0,220000000.0,370000000.0,298000000.0,
PaymentsToAcquireBusinessesNetOfCashAcquired,159000000.0,1230000000.0,0.0,379000000.0,
PaymentsToAcquireOtherProductiveAssets,10000000.0,,,0.0,
NetCashProvidedByUsedInInvestingActivities,-324000000.0,-1404000000.0,-748000000.0,-658000000.0,
ProceedsFromLinesOfCredit,1133000000.0,319000000.0,1631000000.0,1320000000.0,
RepaymentsOfLinesOfCredit,974000000.0,333000000.0,1376000000.0,1152000000.0,
DistributionMadeToLimitedPartnerCashDistributionsPaid,205000000.0,329000000.0,411000000.0,324000000.0,
PaymentsOfDividendsPreferredStockAndPreferenceStock,8000000.0,29000000.0,8000000.0,29000000.0,
ProceedsFromContributionsFromParent,0.0,678000000.0,336000000.0,515000000.0,
ProceedsFromContributionsFromSponsor,9000000.0,,45000000.0,34000000.0,
ProceedsFromPaymentsForOtherFinancingActivities,-1000000.0,-2000000.0,-2000000.0,-3000000.0,
NetCashProvidedByUsedInFinancingActivities,10000000.0,230000000.0,170000000.0,888000000.0,
CashAndCashEquivalentsPeriodIncreaseDecrease,19000000.0,-650000000.0,15000000.0,-613000000.0,
CashAndCashEquivalentsAtCarryingValue,75000000.0,75000000.0,25000000.0,10000000.0,
GainLossOnSaleOfPropertyPlantEquipment,,-1000000.0,-1000000.0,-4000000.0,
ProceedsFromSaleOfProductiveAssets,,46000000.0,,0.0,
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,284000000.0,,0.0,
ProceedsFromIssuanceOrSaleOfEquity,,6000000.0,,0.0,
PaymentsOfGeneralPartnerDistributions,,131000000.0,,131000000.0,
PaymentsToAcquireBusinessesGross,,300000000.0,,760000000.0,
ProceedsFromContributionsFromAffiliates,,24000000.0,,4000000.0,
PaymentsToAcquireOtherInvestments,,,13000000.0,,
AmortizationOfFinancingCostsAndDiscounts,,,,10000000.0,
GainsLossesOnExtinguishmentOfDebt,,,,0.0,
ShareBasedCompensation,,,,9000000.0,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,-21000000.0,
IncreaseDecreaseInReceivables,,,,172000000.0,
IncreaseDecreaseInOtherCurrentAssets,,,,39000000.0,
IncreaseDecreaseInOtherCurrentLiabilities,,,,104000000.0,
PaymentsForProceedsFromOtherInvestingActivities,,,,-5000000.0,
ProceedsFromIssuanceOfSeniorLongTermDebt,,,,0.0,
ProceedsFromIssuanceOfPreferredLimitedPartnersUnits,,,,0.0,
RepaymentsOfLongTermDebt,,,,2070000000.0,
RedemptionPremium,,,,0.0,
PaymentsOfFinancingCosts,,,,0.0,
PaymentsOfDebtIssuanceCosts,,,,21000000.0,
