,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,36479000.0,114304000.0,74263000.0,98708000.0,114304000.0
CostOfGoodsAndServicesSold,14943000.0,12914000.0,28273000.0,31866000.0,42774000.0
GrossProfit,21380000.0,68836000.0,21747000.0,96215000.0,20960000.0
SellingAndMarketingExpense,9215000.0,38715000.0,27218000.0,58641000.0,38715000.0
ResearchAndDevelopmentExpense,15371000.0,13809000.0,31796000.0,61355000.0,46824000.0
GeneralAndAdministrativeExpense,7293000.0,26071000.0,6382000.0,26859000.0,6193000.0
OperatingExpenses,36108000.0,39654000.0,36113000.0,136109000.0,32718000.0
OperatingIncomeLoss,-10853000.0,-18076000.0,-14059000.0,-39894000.0,-7472000.0
OtherNonoperatingIncomeExpense,314000.0,207000.0,101000.0,618000.0,207000.0
NetIncomeLoss,-10539000.0,-35667000.0,-13958000.0,-39706000.0,-7265000.0
EarningsPerShareBasicAndDiluted,-0.07,-0.05,-0.1,-0.41,-0.05
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,134994000.0,136735000.0,144572000.0,137686000.0,145701000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-35667000.0,,-39706000.0,
IncomeTaxExpenseBenefit,,0.0,,0.0,
