,2019q2,2018q4,2019q3,2019q1,2019q4
StockIssuedDuringPeriodSharesStockOptionsExercised,1060870.0,,1180784.0,,1234290.0
StockIssuedDuringPeriodValueStockOptionsExercised,1680000.0,,2243000.0,2829000.0,371000.0
StockGrantedDuringPeriodValueSharebasedCompensation,4017000.0,,,18318000.0,
ComprehensiveIncomeNetOfTax,-10539000.0,,-18913000.0,-51924000.0,-28249000.0
StockholdersEquity,189829000.0,,189829000.0,194671000.0,211557000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,8907000.0,,11953000.0
NetIncomeLoss,,,-13958000.0,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,,,,151058000.0,
StockIssuedDuringPeriodValueVestingofRestrictedStock,,,,0.0,
IssuanceOfCommonStockAndWarrantsToSAPNet,,,,17236000.0,
IssuanceOfCommonStockRelatedToAcquisitionShares,,,,25054049.0,
IssuanceOfCommonStockRelatedToAcquisitionAmount,,,,100290000.0,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,1729000.0,
