,2019q2,2018q4,2019q3,2019q1,2019q4
Revenues,1672000000.0,4305000000.0,3298000000.0,1442000000.0,4695000000.0
RevenueFromContractWithCustomerExcludingAssessedTax,1671000000.0,1390000000.0,1333000000.0,5986000000.0,1454000000.0
CostOfGoodsAndServicesSold,879000000.0,488000000.0,880000000.0,416000000.0,
RelatedPartyCosts,8000000.0,23000000.0,15000000.0,23000000.0,35000000.0
OperatingCostsAndExpenses,110000000.0,65000000.0,138000000.0,342000000.0,150000000.0
CostsAndExpensesRelatedParty,107000000.0,82000000.0,107000000.0,129000000.0,335000000.0
GeneralAndAdministrativeExpense,2000000.0,5000000.0,1000000.0,7000000.0,1000000.0
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,15000000.0,12000000.0,12000000.0,68000000.0,28000000.0
DepreciationDepletionAndAmortization,96000000.0,261000000.0,214000000.0,349000000.0,261000000.0
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,0.0,,0.0,,0.0
OperatingExpenses,1127000000.0,725000000.0,2121000000.0,783000000.0,1169000000.0
OperatingIncomeLoss,391000000.0,359000000.0,730000000.0,145000000.0,1114000000.0
InterestExpense,151000000.0,445000000.0,299000000.0,494000000.0,183000000.0
OtherNonoperatingIncomeExpense,2000000.0,5000000.0,6000000.0,1000000.0,9000000.0
NonoperatingIncomeExpense,-145000000.0,-436000000.0,-295000000.0,-576000000.0,-141000000.0
NetIncomeLoss,242000000.0,-12000000.0,242000000.0,-12000000.0,242000000.0
ResearchAndDevelopmentExpense,,1000000.0,0.0,2000000.0,0.0
GainsLossesonModificationorExtinguishmentofDebt,,0.0,,-52000000.0,
GainLossOnDerivativeInstrumentsNetPretax,,0.0,,0.0,
ResearchAndDevelopmentExpenseRelatedParties,,,,0.0,
CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,,,,,758000000.0
