,2019q2,2018q4,2019q3,2019q1,2019q4
CashAndCashEquivalentsAtCarryingValue,0.0,0.0,0.0,0.0,0.0
RestrictedCashAndCashEquivalentsAtCarryingValue,756000000.0,544000000.0,,544000000.0,
ReceivablesNetCurrent,205000000.0,189000000.0,346000000.0,189000000.0,346000000.0
AccountsReceivableRelatedPartiesCurrent,112000000.0,21000000.0,113000000.0,113000000.0,113000000.0
AdvancesToAffiliateCurrent,296000000.0,26000000.0,206000000.0,26000000.0,154000000.0
InventoryNet,96000000.0,76000000.0,91000000.0,87000000.0,87000000.0
OtherAssetsCurrent,24000000.0,35000000.0,18000000.0,24000000.0,52000000.0
OtherCurrentAssetsRelatedParty,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0
AssetsCurrent,1557000000.0,1082000000.0,1391000000.0,1082000000.0,851000000.0
PropertyPlantAndEquipmentNet,13209000000.0,12920000000.0,13722000000.0,12920000000.0,13831000000.0
DebtIssuanceCostsLineOfCreditArrangementsNet,10000000.0,14000000.0,9000000.0,18000000.0,12000000.0
DerivativeAssetsNoncurrent,31000000.0,16000000.0,31000000.0,31000000.0,29000000.0
OtherAssetsNoncurrent,158000000.0,152000000.0,153000000.0,169000000.0,158000000.0
Assets,14967000000.0,14471000000.0,15312000000.0,14967000000.0,14871000000.0
AccountsPayableCurrent,11000000.0,7000000.0,67000000.0,8000000.0,11000000.0
AccruedLiabilitiesCurrent,624000000.0,606000000.0,1011000000.0,768000000.0,768000000.0
DueToAffiliateCurrent,51000000.0,66000000.0,48000000.0,66000000.0,45000000.0
DeferredRevenueCurrent,84000000.0,84000000.0,91000000.0,91000000.0,148000000.0
DerivativeLiabilitiesCurrent,66000000.0,6000000.0,66000000.0,66000000.0,29000000.0
LiabilitiesCurrent,984000000.0,764000000.0,984000000.0,984000000.0,778000000.0
LongTermDebtNoncurrent,13500000000.0,13477000000.0,13500000000.0,13500000000.0,13500000000.0
DerivativeLiabilitiesNoncurrent,10000000.0,3000000.0,12000000.0,3000000.0,14000000.0
OtherLiabilitiesNoncurrent,7000000.0,5000000.0,3000000.0,0.0,3000000.0
OtherNonCurrentLiabilitiesRelatedParty,0.0,,0.0,,16000000.0
MembersEquity,707000000.0,-38000000.0,534000000.0,931000000.0,466000000.0
LiabilitiesAndStockholdersEquity,14967000000.0,14206000000.0,14967000000.0,14206000000.0,14871000000.0
RestrictedCashCurrent,,,756000000.0,,756000000.0
DerivativeAssetsCurrent,,,17000000.0,,6000000.0
CommitmentsAndContingencies,,,,,
