,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockDividendsPerShareDeclared,0.6,,1.4,0.6,0.6
StockIssuedDuringPeriodValueUnderEmployeeRelatedPlans,-57000.0,,17248000.0,30789000.0,28249000.0
DividendsCommonStockCash,127038000.0,,292903000.0,546689000.0,456260000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,48843000.0,,-71734000.0,-286861000.0,-288115000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,653000.0,,9722000.0,-7643000.0,-6949000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,1160000.0,,-10361000.0,17307000.0,-13840000.0
NetIncomeLoss,249681000.0,,684948000.0,369526000.0,1605751000.0
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,-23476000.0,,-23476000.0,-23476000.0,-23476000.0
TreasuryStockValueAcquiredCostMethod,300000000.0,,412499000.0,500000000.0,575039000.0
StockholdersEquity,11269070000.0,,10702303000.0,11105461000.0,10773698000.0
