,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,441693000.0,,833863000.0,,1204795000.0
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,-20000.0,,-3000.0,,-3000.0
CommonStockIssuedUnderStockPlansNetOfSharesUsedForTaxWithholdingValue,-45585000.0,,-40116000.0,,974000.0
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,23331000.0,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,95585000.0,,23760000.0,,23760000.0
StockRepurchasedDuringPeriodShares,11600000.0,,,,
StockRepurchasedDuringPeriodValue,255370000.0,,320129000.0,,255370000.0
DividendsCommonStockCash,214640000.0,,92920000.0,,93722000.0
CommonStockDividendsPerShareDeclared,0.16,,0.225,,0.255
StockholdersEquity,2748017000.0,,3305746000.0,,3049308000.0
