,2019q2,2018q4,2019q3,2019q1,2019q4
RecurringRevenues,236587000.0,730625000.0,,654199000.0,
ServicesRevenues,40168000.0,33247000.0,,138429000.0,
Revenues,276755000.0,689296000.0,,781291000.0,
RecurringCosts,62865000.0,52558000.0,,172676000.0,
ServicesCosts,41908000.0,40571000.0,,127433000.0,
CostOfRevenue,129445000.0,319159000.0,,431734000.0,
GrossProfit,205560000.0,426648000.0,,708810000.0,
SellingAndMarketingExpense,71197000.0,65066000.0,,224416000.0,
ResearchAndDevelopmentExpense,46974000.0,51163000.0,,120650000.0,
GeneralAndAdministrativeExpense,45723000.0,101253000.0,,139192000.0,
OperatingExpenses,149893000.0,402146000.0,,439498000.0,
OperatingIncomeLoss,9710000.0,57710000.0,,80596000.0,
InterestExpense,808000.0,268000.0,,693000.0,
OtherNonoperatingIncomeExpense,490000.0,2532000.0,,3458000.0,
NonoperatingIncomeExpense,188000.0,1967000.0,,-266000.0,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,22277000.0,14297000.0,,41418000.0,
IncomeTaxExpenseBenefit,1283000.0,8070000.0,,30075000.0,
NetIncomeLoss,20994000.0,4343000.0,,29240000.0,
EarningsPerShareBasic,0.69,1.69,,2.11,
EarningsPerShareDiluted,0.67,0.52,,0.46,
WeightedAverageNumberOfSharesOutstandingBasic,31526000.0,29848000.0,,28976000.0,
WeightedAverageNumberOfDilutedSharesOutstanding,31105000.0,30770000.0,,30414000.0,
