,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,20994000.0,4343000.0,,65140000.0,
DepreciationDepletionAndAmortization,17327000.0,34575000.0,,34055000.0,
ProvisionForDoubtfulAccounts,2815000.0,4525000.0,,3213000.0,
ShareBasedCompensation,38158000.0,38014000.0,,113877000.0,
IncreaseDecreaseInDeferredIncomeTaxes,-13936000.0,-5957000.0,,-16131000.0,
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-12000.0,-286000.0,,-308000.0,
IncreaseDecreaseInAccountsReceivable,12338000.0,26163000.0,,35004000.0,
IncreaseDecreaseInPrepaidExpense,16701000.0,10436000.0,,37515000.0,
IncreaseDecreaseInOtherOperatingAssets,5935000.0,3819000.0,,16325000.0,
IncreaseDecreaseInAccountsPayable,825000.0,-9125000.0,,-5136000.0,
IncreaseDecreaseInAccruedLiabilities,-26814000.0,31040000.0,,31633000.0,
IncreaseDecreaseInDeferredRevenue,1455000.0,16986000.0,,27179000.0,
NetCashProvidedByUsedInOperatingActivities,56577000.0,139327000.0,,159521000.0,
PaymentsToAcquirePropertyPlantAndEquipment,22871000.0,62010000.0,,69415000.0,
PaymentsToAcquireMarketableSecurities,114732000.0,152041000.0,,279926000.0,
ProceedsFromSaleAndMaturityOfMarketableSecurities,44985000.0,103130000.0,,204140000.0,
NetPurchasesOfSecuritiesWithCustomerFunds,572640000.0,-70890000.0,,-20370000.0,
NetCashProvidedByUsedInInvestingActivities,-775211000.0,-136203000.0,,-209898000.0,
ProceedsFromIssuanceOfCommonStock,2506000.0,3263000.0,,3323000.0,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,66131000.0,37258000.0,,64806000.0,
RepaymentsOfLongTermCapitalLeaseObligations,1576000.0,4713000.0,,5831000.0,
RepaymentsOfOtherShortTermDebt,1750000.0,0.0,,400000.0,
NetIncreaseDecreaseInCustomerFundObligations,757689000.0,4515000.0,,97608000.0,
NetCashProvidedByUsedInFinancingActivities,596867000.0,-24735000.0,,-15455000.0,
EffectOfExchangeRateOnCashAndCashEquivalents,-232000.0,-2289000.0,,-2956000.0,
CashAndCashEquivalentsPeriodIncreaseDecrease,-50823000.0,51939000.0,,-35552000.0,
CashAndCashEquivalentsAtCarryingValue,100424000.0,73773000.0,,155685000.0,
InterestPaid,126000.0,436000.0,,426000.0,
IncomeTaxesPaid,1718000.0,6030000.0,,7581000.0,
CapitalLeaseObligationsIncurred,913000.0,7512000.0,,9091000.0,
ShareBasedCompensationForCapitalizedSoftware,1130000.0,2643000.0,,3533000.0,
PaymentsToAcquireBusinessesGross,,0.0,,74420000.0,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,171947000.0,,,
BusinessCombinationConsiderationDeferredCash,,50000000.0,,,
SoftwareServicesAgreement,,0.0,,0.0,
PaymentsForRepurchaseOfCommonStock,,,,29685000.0,
EscrowDepositDisbursementsRelatedToPropertyAcquisition1,,,,0.0,
