,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,13176000.0,,,65140000.0,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,450000.0,,,-37000.0,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-469000.0,,,-8882000.0,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,66131000.0,,,64806000.0,
StockIssuedDuringPeriodValueStockOptionsExercised,2506000.0,,,4659000.0,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,4000.0,,,5000.0,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,39286000.0,,,143195000.0,
StockholdersEquity,826349000.0,,,317186000.0,
StockRepurchasedDuringPeriodValue,,,,29685000.0,
StockIssuedDuringPeriodValueAcquisitions,,,,172165000.0,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,230000.0,
