,2019q2,2018q4,2019q3,2019q1,2019q4
RegulatedOperatingRevenueElectricNonNuclear,257175000.0,839080000.0,523100000.0,1108389000.0,1130318000.0
OtherOperatingIncome,22196000.0,20768000.0,81764000.0,82330000.0,131544000.0
RevenueFromRelatedParties,208000.0,0.0,220000.0,874000.0,0.0
RegulatedOperatingRevenue,276905000.0,966463000.0,602572000.0,1274791000.0,917258000.0
ElectricCustomerCredits,7647000.0,24276000.0,13637000.0,1513000.0,13711000.0
Revenues,276760000.0,338499000.0,299261000.0,301901000.0,358256000.0
UtilitiesOperatingExpenseFuelUsed,94131000.0,261063000.0,77562000.0,382556000.0,297197000.0
UtilitiesOperatingExpensePurchasedPower,29654000.0,39355000.0,18486000.0,168180000.0,29608000.0
OtherCostAndExpenseOperatingIncludingCostOfPropertyRepairsAndMaintenance,47700000.0,,90614000.0,202556000.0,208608000.0
Depreciation,42377000.0,41687000.0,81707000.0,162069000.0,126610000.0
TaxesExcludingIncomeAndExciseTaxes,12258000.0,34548000.0,20538000.0,48287000.0,17611000.0
BusinessCombinationAcquisitionRelatedCosts,1947000.0,,796000.0,0.0,13445000.0
GainLossOnDispositionOfAssets,2000.0,,0.0,1095000.0,
OperatingExpenses,232026000.0,680658000.0,235552000.0,962624000.0,272146000.0
OperatingIncomeLoss,50586000.0,224446000.0,120352000.0,73270000.0,198485000.0
InvestmentIncomeInterest,994000.0,354000.0,1427000.0,5052000.0,3281000.0
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,2363000.0,4446000.0,5587000.0,4458000.0,9416000.0
OtherNonoperatingIncome,4596000.0,2215000.0,,1601000.0,
OtherNonoperatingExpense,3554000.0,7554000.0,,10505000.0,
InterestCostsIncurred,36115000.0,98059000.0,74014000.0,71649000.0,58253000.0
InterestCostsCapitalizedAdjustment,2116000.0,648000.0,4175000.0,2287000.0,3165000.0
InterestExpense,31157000.0,53658000.0,31909000.0,71303000.0,52498000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,34001000.0,172083000.0,47228000.0,57497000.0,162002000.0
IncomeTaxExpenseBenefit,5986000.0,23054000.0,13710000.0,18369000.0,34407000.0
ProfitLoss,26712000.0,45304000.0,76068000.0,26004000.0,63336000.0
OtherCostAndExpenseOperating,,95875000.0,,,
CostOfPropertyRepairsAndMaintenance,,71434000.0,,,
OtherNonoperatingIncomeExpense,,,1655000.0,,-7111000.0
