,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockDividendsPerShareDeclared,0.42,,0.63,,
OtherComprehensiveIncomeLossNetOfTax,-17400000.0,-3700000.0,-14100000.0,-9900000.0,-56400000.0
ProfitLoss,-2200000.0,128400000.0,34000000.0,29000000.0,81200000.0
StockGrantedDuringPeriodValueSharebasedCompensation,2600000.0,11100000.0,1000000.0,-3800000.0,-1600000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3900000.0,10500000.0,8700000.0,2300000.0,10500000.0
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,200000.0,,200000.0,200000.0,
TreasuryStockValueAcquiredCostMethod,38900000.0,61000000.0,21700000.0,0.0,61000000.0
DividendsCommonStock,14200000.0,52600000.0,13100000.0,14100000.0,54700000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,770100000.0,744100000.0,732000000.0,747400000.0,744100000.0
StockIssuedDuringPeriodSharesShareBasedCompensation,,700000.0,,,400000.0
AdjustmentsToAdditionalPaidInCapitalOther,,,,,200000.0
