,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,118526.0,,0.0,-2576692.0,-12214936.0
PartnersCapital,203000.0,,222000.0,336000.0,162000.0
StockIssuedDuringPeriodValueNewIssues,275000.0,,509110.0,3134.0,325000.0
PreferredStockRedemptionDiscount,0.0,,0.0,,0.0
WarrantsIssued,15358.0,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,38000.0,,,,
StockholdersEquityOther,70000.0,,,,
WarrantsExercisedValue,1900.0,,,,
IssuanceOfConvertibleSecuritiesWithBeneficialConversionFeatures,50152.0,,,,
StockGrantedDuringPeriodValueSharebasedCompensation,481742.0,,23.0,,1982.0
StockIssuedDuringPeriodValueOther,10782.0,,0.0,-157690.0,123923.0
NuzeeForeignCurrencyGainLoss,44919.0,,,,
NetIncomeLoss,-19000.0,,-193829.0,1043601.0,-12187965.0
IssuanceOfCommonStockForRegistrationPenalty,13200.0,,,,
PaymentsOfStockIssuanceCosts,0.0,,,,-27628.0
ConversionOfSeriesCConvertiblePreferredStockToCommonStockValue,0.0,,,,
SubscriptionReceivableFromIssuanceOfCommonStockValue,153000.0,,,,
StockIssuedDuringPeriodValueIssuedForServices,0.0,,37500.0,-14879.0,-14880.0
StockIssuedDuringPeriodSharesIssuedForServices,8750000.0,,,,
OtherComprehensiveIncomeOtherNetOfTax,-290.0,,,,
IssuanceOfWarrantsToPurchaseCommonStockForLoanConcessions1,170000.0,,,,
ExerciseOfWarrantsToPurchaseCommonStockNetOfIssuanceCosts,100000.0,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,0.0,,21663.0,706000.0,36357.0
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,-1300086.0,,-30906.0,,215079.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,760621.0,,1633024.0,-422687.0,-3435325.0
StockIssuedDuringPeriodValueStockOptionsExercised,,,-116.0,838779.0,50000.0
StockIssuedDuringPeriodSharesStockOptionsExercised,,,0.0,0.0,0.0
StockIssuedDuringPeriodValueEmployeeBenefitPlan,,,1440.0,,1440.0
StockIssuedDuringPeriodValuePurchaseOfAssets,,,222000.0,,222000.0
WarrantsIssuedAmount,,,15358.0,,15358.0
WarrantsExercisedAmount,,,1900.0,,1900.0
OtherComprehensiveIncomeLossNetOfTax,,,,-290.0,-17592.0
ComprehensiveIncomeNetOfTax,,,,11560797.0,
StockholdersEquityChangeInReportingEntity,,,,0.0,
Dividends,,,,-8650460.0,
TreasuryStockIssuedForCash,,,,900783.0,
TreasuryStockIssuedForService,,,,14879.0,
StockIssuedDuringPeriodValueAcquisitions,,,,369236.0,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,16183.0,
StockIssuedDuringPeriodSharesNewIssues,,,,,1500000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,2524955.0
DistributedEarnings,,,,,-2696082.0
FreshStartAdjustmentIncreaseDecreaseAccumulatedOtherComprehensiveIncomeLoss,,,,,0.0
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,,,,,-17592.0
ForeignCurrencyTransactionGainLossRealized,,,,,-22925.0
