,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,538900000.0,1556000000.0,1077500000.0,568100000.0,563900000.0
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,330000000.0,,655400000.0,,988100000.0
GrossProfit,208900000.0,220100000.0,428300000.0,213400000.0,657400000.0
SellingGeneralAndAdministrativeExpense,120100000.0,110000000.0,113100000.0,462400000.0,399100000.0
ResearchAndDevelopmentExpense,11400000.0,11300000.0,22400000.0,45600000.0,11800000.0
OperatingIncomeLoss,65600000.0,224600000.0,130900000.0,93700000.0,250600000.0
InterestIncomeExpenseNet,-600000.0,-21600000.0,-11900000.0,,-11700000.0
OtherNonoperatingExpense,900000.0,1400000.0,6300000.0,,7200000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,66100000.0,195800000.0,50900000.0,268700000.0,81100000.0
IncomeTaxExpenseBenefit,9700000.0,46400000.0,19100000.0,37900000.0,36600000.0
ProfitLoss,56400000.0,79700000.0,95600000.0,230800000.0,60900000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,3000000.0,-33200000.0,3200000.0,2400000.0,-33200000.0
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-700000.0,-1200000.0,-1000000.0,1100000.0,500000.0
ComprehensiveIncomeNetOfTax,53200000.0,47900000.0,76800000.0,180100000.0,73000000.0
BasicEarningsPerShareProForma,0.29,1.15,0.36,,0.35
DilutedEarningsPerShareProForma,0.29,0.44,0.35,,0.35
WeightedAverageNumberOfSharesOutstandingBasic,176500000.0,178800000.0,178500000.0,178600000.0,169100000.0
WeightedAverageNumberOfDilutedSharesOutstanding,181200000.0,181100000.0,181000000.0,180800000.0,181100000.0
CommonStockDividendsPerShareCashPaid,0.0,,0.35,,0.175
CostOfGoodsSold,,334800000.0,,1280200000.0,
InterestExpense,,,,1400000.0,
OtherExpenses,,,,16400000.0,
NetIncomeLoss,,,,70700000.0,
IncomeLossFromContinuingOperationsPerBasicShare,,,,1.45,
EarningsPerShareDiluted,,,,0.31,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,1.43,
