,2019q2,2018q4,2019q3,2019q1,2019q4
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,23000.0,66000.0,21000.0,86000.0,
StockIssuedDuringPeriodValueDividendReinvestmentPlan,16059000.0,302826000.0,6565000.0,68086000.0,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,4233000.0,4233000.0,4233000.0,4947000.0,
DividendsCommonStock,14258000.0,622062000.0,14317000.0,130183000.0,
StockRedeemedOrCalledDuringPeriodValue,33861000.0,64212000.0,64212000.0,33335000.0,
OtherComprehensiveIncomeLossNetOfTax,636000.0,442000.0,-648000.0,18000.0,
ProfitLoss,2148000.0,30136000.0,5594000.0,2053000.0,
CommonStockSharesOutstanding,183081839.0,186181545.0,183081839.0,186181545.0,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1430817000.0,769129000.0,1430817000.0,762720000.0,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,4000.0,4000.0,18000.0,
MinorityInterestDecreaseFromRedemptions,,,,500000.0,
