,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,79110000.0,56788000.0,3887000.0,,1755000.0
CostOfRevenue,4032000.0,12270000.0,3134000.0,,3323000.0
SellingAndMarketingExpense,9351000.0,17975000.0,687000.0,,736000.0
ResearchAndDevelopmentExpense,13332000.0,2657000.0,854000.0,,752000.0
GeneralAndAdministrativeExpense,18564000.0,9971000.0,5431000.0,,8483000.0
DepreciationDepletionAndAmortization,10875000.0,,,,
DepreciationAndAmortization,2472000.0,2482000.0,546000.0,,520000.0
AssetImpairmentCharges,14646000.0,28000.0,,,
OtherCostAndExpenseOperating,1070000.0,117000.0,0.0,,0.0
OperatingExpenses,25307000.0,91453000.0,10597000.0,,8125000.0
OperatingIncomeLoss,-5844000.0,-15987000.0,-25815000.0,,-32185000.0
InterestExpense,1525000.0,1080000.0,672000.0,,1017000.0
OtherNonoperatingIncomeExpense,23000.0,56000.0,44000.0,,44000.0
DerivativeGainLossOnDerivativeNet,-64139000.0,3525000.0,10055000.0,,3525000.0
OtherNonoperatingGainLoss,-26000.0,511000.0,27000.0,,-28000.0
NonoperatingIncomeExpense,22528000.0,-993000.0,10322000.0,,3164000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-14022000.0,-4207000.0,-7255000.0,,-13957000.0
IncomeTaxExpenseBenefit,278000.0,-1437000.0,-1026000.0,,-442000.0
NetIncomeLoss,-8852000.0,-3765000.0,3379000.0,,-3765000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,131000.0,48000.0,33000.0,,-256000.0
ComprehensiveIncomeNetOfTax,-106604000.0,-3847000.0,-10659000.0,,-14506000.0
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,34545000.0,22744000.0,39994000.0,,43085000.0
EarningsPerShareBasicAndDiluted,-0.43,-0.77,0.1,,-0.11
IncomeLossFromContinuingOperations,,,4638000.0,,-2764000.0
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-1259000.0,,-1001000.0
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,0.14,,-0.08
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,-0.03,,0.0
