,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,-21558000.0,,-11626000.0,,-16567000.0
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,193000.0,,193000.0,,193000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,13494000.0,,375000.0,,844000.0
StockIssuedDuringPeriodValueNewIssuesExcludingAcquisitions,24160000.0,,5000000.0,,9340000.0
StockIssuedDuringPeriodValueStockOptionsExercised,1750000.0,,667000.0,,60892000.0
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,174000.0,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,0.0,,,,
LiabilityReclassificationClassifiedStockbasedCompensation,114000.0,,12000.0,,
StockholdersEquityOther,-159000.0,,-33000.0,,256000.0
CommonStockSharesOutstanding,40722229.0,,39053312.0,,39053312.0
StockholdersEquity,-13124000.0,,-79588000.0,,-79588000.0
LiabilityReclassificationClassifiedStockBasedCompensation,,,,,12000.0
