,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,,,,-65000000.0,
EnvironmentalExpenseAndLiabilities,,,,-24000000.0,
DepreciationDepletionAndAmortization,,,,747000000.0,
IncreaseDecreaseInRegulatoryAssetsAndLiabilities,,,,-35000000.0,
DeferredIncomeTaxExpenseBenefit,,,,890000000.0,
UnrealizedGainLossOnDerivatives,,,,25000000.0,
OtherOperatingActivitiesCashFlowStatement,,,,18000000.0,
IncreaseDecreaseInOperatingCapital,,,,-113000000.0,
NetCashProvidedByUsedInOperatingActivities,,,,1575000000.0,
ProceedsFromIssuanceOfLongTermDebt,,,,1400000000.0,
RepaymentsOfLongTermDebt,,,,753000000.0,
ProceedsFromIssuanceOfCommercialPaper,,,,4242000000.0,
RepaymentsOfCommercialPaper,,,,3916000000.0,
ProceedsFromConvertibleDebt,,,,0.0,
PaymentsOfDividends,,,,560000000.0,
PaymentsToMinorityShareholders,,,,8000000.0,
ProceedsFromPaymentsForOtherFinancingActivities,,,,-6000000.0,
NetCashProvidedByUsedInFinancingActivities,,,,-201000000.0,
PaymentsToAcquirePropertyPlantAndEquipment,,,,1418000000.0,
PaymentsToAcquireIntangibleAssets,,,,80000000.0,
CapitalContributionsReceived,,,,9000000.0,
PaymentsForProceedsFromOtherInvestingActivities,,,,2000000.0,
NetCashProvidedByUsedInInvestingActivities,,,,-1540000000.0,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,458000000.0,
CashAndCashEquivalentsAtCarryingValue,,,,25000000.0,
