,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerIncludingAssessedTax,,,,6150000000.0,
CostOfGoodsAndServicesSold,,,,2899000000.0,
UtilitiesOperatingExpenseMaintenanceOperationsAndOtherCostsAndExpenses,,,,1066000000.0,
UtilitiesOperatingExpenseDepreciationAndAmortization,,,,837000000.0,
CostsAndExpenses,,,,4841000000.0,
OperatingIncomeLoss,,,,1232000000.0,
InterestAndDebtExpense,,,,459000000.0,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,793000000.0,
IncomeTaxExpenseBenefit,,,,915000000.0,
ProfitLoss,,,,682000000.0,
OtherComprehensiveIncomeLossNetOfTax,,,,4000000.0,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,683000000.0,
NetIncomeLossAttributableToNoncontrollingInterest,,,,6000000.0,
PreferredStockDividendsAndOtherAdjustments,,,,18000000.0,
NetIncomeLossAvailableToCommonStockholdersBasic,,,,658000000.0,
NetIncomeLoss,,,,-65000000.0,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,6000000.0,
ComprehensiveIncomeNetOfTax,,,,659000000.0,
EarningsPerShareBasic,,,,1.11,
EarningsPerShareDiluted,,,,-0.15,
CommonStockDividendsPerShareDeclared,,,,0.87,
