,2019q2,2018q4,2019q3,2019q1,2019q4
StockholdersEquityChangeInReportingEntity,33633000.0,33631000.0,33633000.0,33631000.0,-2000.0
StockIssuedDuringPeriodValueNewIssues,90541000.0,90542000.0,90541000.0,90542000.0,1000.0
NetIncomeLossAttributabletoPredecessor,-1546000.0,-1546000.0,-1546000.0,-1546000.0,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,4307000.0,5276000.0,4307000.0,5277000.0,969000.0
StockIssuedDuringPeriodValueShareBasedCompensation,9886000.0,15395000.0,2940000.0,17898000.0,9886000.0
AdjustmentToRetainedEarningsRelatedToDeferredTaxLiability,-185000.0,-185000.0,-185000.0,-61000.0,-185000.0
NetIncomeLossSubsequentToOrganizationalTransactions,-14810000.0,-15028000.0,2134000.0,-16636000.0,-2352000.0
SharesPaidForTaxWithholdingForShareBasedCompensation,136585.0,,136585.0,136585.0,136585.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,954000.0,,954000.0,1284000.0,49000.0
StockRepurchasedDuringPeriodValue,1271000.0,1271000.0,1271000.0,537000.0,1271000.0
NetIncomeLoss,-8861000.0,,2135000.0,-154749000.0,-67568000.0
CommonStockSharesOutstanding,33869569.0,33630934.0,33630934.0,33541161.0,33630934.0
StockholdersEquity,201820000.0,201600000.0,194270000.0,201820000.0,138668000.0
MembersEquity,,0.0,,84968000.0,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,165000.0
