,2019q2,2018q4,2019q3,2019q1,2019q4
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,70466000.0,70466000.0,70466000.0,70466000.0,70466000.0
NetIncomeLoss,24338000.0,,55070000.0,37241000.0,94240000.0
PartnersCapitalAccountUnitBasedCompensation,486000.0,410000.0,486000.0,546000.0,486000.0
PartnersCapitalAccountUnitbasedCompensationAmortization,197000.0,472000.0,460000.0,560000.0,473000.0
OtherComprehensiveIncomeLossNetofTaxPortionAttributabletoParentExcludingGeneralPartnerDistributions,-1117000.0,-760000.0,-825000.0,-149000.0,-434000.0
PartnersCapitalIncludingPortionAttributableToNoncontrollingInterest,420546000.0,261817000.0,420546000.0,72942000.0,440261000.0
IncomeLossfromContinuingOperationsIncludingPortionAttributabletoNoncontrollingInterestAllocatedtoPreferredUnitHolders,7500000.0,22500000.0,15000000.0,30000000.0,7500000.0
ProfitLoss,,62448000.0,55070000.0,26066000.0,90989000.0
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,66816000.0,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,486000.0,
PartnersCapitalAccountNonCashContributions,,,,281000.0,
