,2019q2,2018q4,2019q3,2019q1,2019q4
Revenues,59478000.0,44474000.0,69451000.0,251071000.0,57602000.0
GainLossOnDispositionOfAssets1,651000.0,1033000.0,819000.0,168000.0,6609000.0
RevenueNetIncludingGainLossonDispositionofAssets,60129000.0,276915000.0,129748000.0,279244000.0,187955000.0
OperatingCostsAndExpenses,8360000.0,93089000.0,14332000.0,17894000.0,21122000.0
DepreciationDepletionAndAmortization,4392000.0,8221000.0,8362000.0,21689000.0,11746000.0
GeneralAndAdministrativeExpense,4336000.0,2648000.0,3263000.0,12838000.0,3183000.0
AssetImpairmentCharges,0.0,242000.0,242000.0,15861000.0,484000.0
OperatingExpenses,17102000.0,148112000.0,37727000.0,98087000.0,51842000.0
OperatingIncomeLoss,49939000.0,98200000.0,110783000.0,44236000.0,160377000.0
InterestExpense,14174000.0,53205000.0,35684000.0,90008000.0,17493000.0
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,35765000.0,91061000.0,54871000.0,90626000.0,94034000.0
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-1948000.0,-433000.0,199000.0,-1684000.0,206000.0
ProfitLoss,35719000.0,26066000.0,24338000.0,140047000.0,38110000.0
NetIncomeLoss,24338000.0,63112000.0,19351000.0,28900000.0,39170000.0
IncomeLossfromContinuingOperationsIncludingPortionAttributabletoNoncontrollingInterestAllocatedtoPreferredUnitHolders,7500000.0,22500000.0,7500000.0,30000000.0,7500000.0
NetIncomeLossAvailableToCommonStockholdersBasic,16838000.0,67979000.0,11851000.0,18452000.0,21400000.0
NetIncomeLossAllocatedToLimitedPartners,16501000.0,39466000.0,39269000.0,107346000.0,70305000.0
NetIncomeLossAllocatedToGeneralPartners,564000.0,1360000.0,932000.0,1663000.0,1435000.0
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,1.5,1.71,2.14,1.5,5.14
IncomeLossFromContinuingOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,1.16,1.08,1.57,0.94,1.18
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,1.35,5.44,2.38,5.06,5.44
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,1.75,1.07,1.71,1.13,1.3
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-1125000.0,791000.0,-434000.0,,-340000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,23213000.0,25798000.0,-434000.0,87020000.0,-520000.0
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,2154000.0,,9153000.0,
AmortizationofIntangibleAssetsRelatedParties,,0.0,,0.0,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,934000.0,,4989000.0,
GainsLossesOnRestructuringOfDebt,,-7939000.0,,0.0,
GainsLossesOnExtinguishmentOfDebt,,0.0,0.0,0.0,0.0
InterestRevenueExpenseNet,,-20032000.0,,-70178000.0,
NetIncomeLossAttributableToNoncontrollingInterest,,0.0,0.0,0.0,0.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,0.0,869000.0,0.0,-359000.0
ComprehensiveIncomeNetOfTax,,56547000.0,36807000.0,87020000.0,93900000.0
OtherExpenses,,,17734000.0,,17493000.0
GainLossRelatedToLitigationSettlement,,,,0.0,
InterestExpenseRelatedParty,,,,0.0,
OtherComprehensiveIncomeLossNetofTaxPortionAttributabletoParentExcludingGeneralPartnerDistributions,,,,486000.0,
