,2019q2,2018q4,2019q3,2019q1,2019q4
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,2221000.0,2221000.0,2221000.0,2221000.0,43843000.0
StockIssuedDuringPeriodValueStockOptionsExercised,5038000.0,9953000.0,3069000.0,27014000.0,13163000.0
StockIssuedDuringPeriodValueRestrictedStockAwardGross,0.0,0.0,0.0,1000.0,0.0
TreasuryStockValueAcquiredCostMethod,5016000.0,22122000.0,6310000.0,27264000.0,16771000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,15123000.0,38435000.0,31154000.0,51836000.0,47242000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,-806000.0,,-2020000.0,,-278000.0
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,159000.0,-413000.0,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-127000.0,-33000.0,19000.0,-183000.0,-33000.0
NetIncomeLoss,10901000.0,28453000.0,26335000.0,34725000.0,38039000.0
StockholdersEquity,1085375000.0,501875000.0,1120319000.0,1063024000.0,501875000.0
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,17056000.0,17051000.0,16949000.0,16949000.0
StockIssuedDuringPeriodValueNewIssues,,441794000.0,441799000.0,441901000.0,441794000.0
StockIssuedDuringPeriodValueAcquisitions,,75150000.0,56611000.0,75150000.0,75150000.0
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,410000.0,,,
TreasuryStockRetiredCostMethodAmount,,,0.0,0.0,0.0
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,-36000.0,-552000.0,-3000.0
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,658564.0,1344569.0
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,3254000.0,3254000.0
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,61390000.0,61390000.0
AdjustmentsToAdditionalPaidInCapitalOther,,,,-62500000.0,-62500000.0
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,31499000.0,31499000.0
