,2019q2,2018q4,2019q3,2019q1,2019q4
RevenueFromContractWithCustomerExcludingAssessedTax,,14996000.0,,,
ResearchAndDevelopmentExpense,,9275000.0,,,
SellingGeneralAndAdministrativeExpense,,22746000.0,,,
OperatingExpenses,,38715000.0,,,
OperatingIncomeLoss,,-57589000.0,,,
AmortizationOfDebtDiscountPremium,,0.0,,,
OtherNonoperatingIncomeExpense,,76000.0,,,
NonoperatingIncomeExpense,,241000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-61043000.0,,,
IncomeTaxExpenseBenefit,,60000.0,,,
NetIncomeLoss,,-60409000.0,,,
EarningsPerShareBasicAndDiluted,,-0.2,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,120245049.0,,,
