,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,290124000.0,1077308000.0,384349000.0,402835000.0,402835000.0
AdditionstoStreamingContentAssets,2997746000.0,9259185000.0,,13043437000.0,9971141000.0
ChangeInStreamingContentLiabilities,-14698000.0,733227000.0,,900006000.0,-95548000.0
CostofServicesAmortizationofStreamingContentAssets,2124686000.0,4483954000.0,,6197817000.0,1911767000.0
CostofServicesAmortizationofDVDContentAssets,8509000.0,13259000.0,,41212000.0,22819000.0
DepreciationDepletionAndAmortization,23561000.0,52838000.0,49057000.0,71911000.0,26704000.0
ShareBasedCompensation,68395000.0,231943000.0,205048000.0,320657000.0,305310000.0
OtherNoncashIncomeExpense,-37199000.0,-31092000.0,-90238000.0,-40428000.0,-141518000.0
ForeignCurrencyTransactionGainLossBeforeTax,-41080000.0,52000000.0,-3684000.0,0.0,7670000.0
DeferredIncomeTaxExpenseBenefit,6627000.0,-71041000.0,-9539000.0,-46847000.0,94251000.0
IncreaseDecreaseInOtherCurrentAssets,32076000.0,111833000.0,56307000.0,234090000.0,56162000.0
IncreaseDecreaseInAccountsPayable,74083000.0,-4449000.0,-127141000.0,199198000.0,-134784000.0
IncreaseDecreaseInAccruedLiabilities,157647000.0,119506000.0,130942000.0,114337000.0,200198000.0
IncreaseDecreaseInContractWithCustomerLiability,55270000.0,,84085000.0,142277000.0,154607000.0
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,-13830000.0,25609000.0,30605000.0,73803000.0,44923000.0
NetCashProvidedByUsedInOperatingActivities,-236757000.0,-1445407000.0,-518239000.0,-2680479000.0,-690411000.0
PaymentsForAcquisitionsOfDVDContentAssets,10796000.0,7731000.0,,53720000.0,4634000.0
PaymentsToAcquirePropertyPlantAndEquipment,60381000.0,33963000.0,99965000.0,107653000.0,145298000.0
PaymentsForProceedsFromOtherInvestingActivities,10552000.0,123857000.0,441000.0,941000.0,121630000.0
NetCashProvidedByUsedInInvestingActivities,-80103000.0,70170000.0,-130139000.0,-339120000.0,-168694000.0
ProceedsFromStockOptionsExercised,22972000.0,29781000.0,44868000.0,,11989000.0
ProceedsFromPaymentsForOtherFinancingActivities,-321000.0,65000.0,0.0,230000.0,-544000.0
NetCashProvidedByUsedInFinancingActivities,56014000.0,34422000.0,1909412000.0,4048527000.0,2281861000.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,7177000.0,-34725000.0,-29163000.0,,-5562000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-223318000.0,,1216164000.0,-341754000.0,-568484000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,3370097000.0,1467576000.0,5028205000.0,1809330000.0,5028205000.0
IncreaseDecreaseInDeferredRevenue,,18983000.0,,,
PaymentsToAcquireAvailableForSaleSecurities,,0.0,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,0.0,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,0.0,,140245000.0,
ProceedsFromIssuanceOfDebt,,1900000000.0,2243196000.0,3020510000.0,0.0
PaymentsOfDebtIssuanceCosts,,312000.0,16992000.0,35871000.0,18192000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,-172308000.0,,,
ChangeinInvestingActivitiesIncludedInLiabilities,,2512000.0,,2560000.0,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,65121000.0,
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,,0.0,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,,,,0.0,
ProceedsFromIssuanceOfCommonStock,,,,124502000.0,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,0.0,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-9165000.0,
IncomeTaxesPaid,,,,26806000.0,
InterestPaidNet,,,,375831000.0,
