,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,-55746000.0,-143673000.0,,,-175916000.0
NonCashIncomeTaxExpense,-6776000.0,-27651000.0,,,-19115000.0
DepreciationDepletionAndAmortization,92045000.0,30489000.0,,,30941000.0
DeferredIncomeTaxesAndTaxCredits,-51643000.0,,,,-14454000.0
WriteOffOfDeferredDebtIssuanceCost,621000.0,0.0,,,0.0
AmortizationOfDebtDiscountPremium,3101000.0,3101000.0,,,6337000.0
GainLossOnSaleOfPropertyPlantEquipment,-14499000.0,-7827000.0,,,-1293000.0
AssetImpairmentCharges,1192000.0,0.0,,,117220000.0
OtherNoncashExpense,2841000.0,0.0,,,0.0
ShareBasedCompensation,2400000.0,2400000.0,,,700000.0
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,-2518000.0,1190000.0,,,-636000.0
IncreaseDecreaseInAccountsReceivable,21541000.0,-6792000.0,,,-23759000.0
IncreaseDecreaseInInventories,3065000.0,1848000.0,,,3785000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1729000.0,-7320000.0,,,4720000.0
IncreaseDecreaseInAccountsPayableTrade,-3385000.0,-4581000.0,,,7651000.0
IncreaseDecreaseInAccruedLiabilities,-2635000.0,-26703000.0,,,-21845000.0
IncreaseDecreaseInOtherAccruedLiabilities,-5048000.0,47000.0,,,-466000.0
NetCashProvidedByUsedInOperatingActivities,-51179000.0,-35334000.0,,,11537000.0
PaymentsToAcquireProductiveAssets,12553000.0,17302000.0,,,7439000.0
ProceedsFromSaleOfPropertyPlantAndEquipment,7774000.0,688000.0,,,13813000.0
PaymentsToAcquireEquityMethodInvestments,0.0,,,,
ProceedsfromOriginalEquipmentManufacturerCostRecoveriesInvestingActivities,94463000.0,,,,94463000.0
ProceedsFromOtherDeposits,0.0,,,,0.0
NetCashProvidedByUsedInInvestingActivities,106569000.0,17927000.0,,,-116349000.0
ProceedsFromIssuanceOfDebt,387000.0,338018000.0,,,387000.0
PaymentForContingentConsiderationLiabilityFinancingActivities,9453000.0,,,,10000000.0
PaymentsOfDebtIssuanceCosts,5139000.0,2554000.0,,,2378000.0
PartialPrepaymentOfPutCallObligation,36000.0,23000.0,,,
RepaymentsOfLongTermDebt,318130000.0,318130000.0,,,29970000.0
PaymentsForHedgeFinancingActivities,0.0,,,,40393000.0
ProceedsFromIssuanceOfCommonStock,2830000.0,2830000.0,,,2830000.0
ProceedsFromIssuanceOfWarrants,0.0,,,,0.0
PaymentsOfDistributionsToAffiliates,49000.0,,,,54000.0
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,7309000.0,,,,
PaymentsOfDividendsMinorityInterest,0.0,580000.0,,,580000.0
PaymentsOfDividendsCommonStock,2465000.0,0.0,,,9831000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,591000.0,548000.0,,,835000.0
NetCashProvidedByUsedInFinancingActivities,189409000.0,-31418000.0,,,189028000.0
EffectOfExchangeRateOnCashAndCashEquivalents,5153000.0,7937000.0,,,17167000.0
InterestPaid,69896000.0,33669000.0,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-7654000.0,687000.0,,,-7654000.0
IncomeTaxesPaid,5648000.0,13237000.0,,,9919000.0
CashAndCashEquivalentsAtCarryingValue,78879000.0,307791000.0,,,172534000.0
DeferredSaleLeasebackProgressPayments,0.0,,,,
DeferredSaleLeasebackCompletion,0.0,,,,
AircraftSoldForFutureSparePartsAndMaintenance,0.0,,,,
AircraftPurchasesWithShorttermBorrowings,24394000.0,,,,
GainLossOnContractTermination,,,,,0.0
GainLossOnSaleOfBusiness,,,,,-55883000.0
PaymentsForProceedsFromBusinessesAndInterestInAffiliates,,,,,0.0
CashTransferredinSaleofSubsidiariesNetofCashReceived,,,,,0.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,,1840000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,,,,,14740000.0
ProceedsFromStockOptionsExercised,,,,,0.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,,192795000.0
InterestPaidNet,,,,,24628000.0
