,2019q2,2018q4,2019q3,2019q1,2019q4
PreferredStockParOrStatedValuePerShare,0.0001,0.0001,0.0001,0.0001,0.0001
PreferredStockSharesAuthorized,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
CashAndCashEquivalentsAtCarryingValue,119632000.0,203215000.0,121294000.0,203215000.0,141512000.0
RestrictedCashAndCashEquivalentsAtCarryingValue,2483000.0,455000.0,1302000.0,1302000.0,1302000.0
CommonStockParOrStatedValuePerShare,0.0001,0.0001,0.0001,0.0001,0.0001
AccountsReceivableNetCurrent,30819000.0,30080000.0,35930000.0,35930000.0,35930000.0
InventoryNet,13554000.0,17308000.0,14108000.0,14108000.0,14108000.0
CommonStockSharesAuthorized,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
CommonStockSharesIssued,35346000.0,30632000.0,900000.0,30632000.0,900000.0
PrepaidExpenseAndOtherAssetsCurrent,22415000.0,23863000.0,22415000.0,17744000.0,22415000.0
AssetsCurrent,215267000.0,265197000.0,215267000.0,215267000.0,215267000.0
CommonStockSharesOutstanding,34483000.0,27497000.0,35239000.0,32146000.0,35242000.0
TreasuryStockShares,3200000.0,3135000.0,3322000.0,3135000.0,3323000.0
PropertyPlantAndEquipmentNet,134687000.0,129343000.0,134687000.0,129343000.0,134687000.0
IntangibleAssetsNetExcludingGoodwill,17243000.0,25140000.0,13370000.0,13370000.0,12879000.0
Goodwill,25434000.0,22058000.0,14698000.0,22895000.0,14698000.0
LongTermInvestments,60427000.0,57436000.0,60427000.0,13024000.0,41713000.0
OperatingLeaseRightOfUseAsset,37262000.0,,45066000.0,,43266000.0
OtherAssetsNoncurrent,14573000.0,4216000.0,14573000.0,14464000.0,14573000.0
Assets,452889000.0,501467000.0,461219000.0,461219000.0,399801000.0
AccountsPayableCurrent,74658000.0,85406000.0,102574000.0,102574000.0,60557000.0
AccruedLiabilitiesCurrent,87858000.0,82611000.0,87858000.0,82611000.0,79440000.0
DeferredRevenueCurrent,39938000.0,39917000.0,40950000.0,46468000.0,50578000.0
OperatingLeaseLiabilityCurrent,5726000.0,,0.0,,5725000.0
OtherLiabilitiesCurrent,476000.0,472000.0,476000.0,476000.0,476000.0
LiabilitiesCurrent,241486000.0,234419000.0,241486000.0,241486000.0,186723000.0
LongTermDebt,3098000.0,3069000.0,0.0,3069000.0,0.0
OperatingLeaseLiabilityNoncurrent,36108000.0,,44105000.0,,42510000.0
OtherLiabilitiesNoncurrent,2093000.0,7120000.0,2147000.0,5958000.0,5958000.0
Liabilities,243327000.0,261692000.0,250513000.0,250513000.0,230849000.0
CommitmentsAndContingencies,,,,,
CommonStockValue,3000.0,3000.0,3000.0,3000.0,3000.0
AdditionalPaidInCapital,701877000.0,651482000.0,719010000.0,494732000.0,726132000.0
RetainedEarningsAccumulatedDeficit,-497716000.0,-254692000.0,-522397000.0,-458897000.0,-458897000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-580000.0,-587000.0,-584000.0,-584000.0,-572000.0
TreasuryStockValue,66757000.0,63816000.0,68746000.0,63816000.0,66757000.0
StockholdersEquity,134831000.0,170794000.0,127294000.0,131746000.0,103455000.0
MinorityInterest,74731000.0,87251000.0,71786000.0,-3505000.0,65497000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,209562000.0,258045000.0,199080000.0,210706000.0,258045000.0
LiabilitiesAndStockholdersEquity,461219000.0,433815000.0,461219000.0,461219000.0,399801000.0
DeferredIncomeTaxAssetsNet,,135000.0,,0.0,
DueToRelatedPartiesNoncurrent,,39909000.0,,0.0,
ShorttermDebtFairValue,,,0.0,,
