,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,-42892000.0,-169629000.0,-120372000.0,-217570000.0,-169629000.0
Depreciation,6575000.0,6453000.0,12983000.0,26411000.0,19437000.0
AmortizationOfIntangibleAssets,1481000.0,948000.0,2051000.0,3968000.0,3596000.0
OperatingLeaseRightOfUseAssetAmortization,1667000.0,,0.0,,0.0
ShareBasedCompensation,6435000.0,12722000.0,9408000.0,14356000.0,11654000.0
IncreaseDecreaseInDeferredIncomeTaxes,267000.0,8682000.0,298000.0,2386000.0,383000.0
BusinessAcquisitionPurchasePriceAllocationAdjustments,0.0,,,,
NoncashandorNonoperatingGainLossonSaleofCryptocurrencies,-9000.0,9562000.0,8348000.0,,8412000.0
UnrealizedGainLossonCryptocurrencyHoldings,-318000.0,-9641000.0,-318000.0,,-318000.0
LossOnSaleOfInvestments,0.0,,,,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,0.0,1498000.0,0.0,,511000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs,1237000.0,,,,
OtherOperatingActivitiesCashFlowStatement,185000.0,420000.0,-1707000.0,368000.0,1997000.0
IncreaseDecreaseInAccountsReceivable,-14068000.0,-3814000.0,-12295000.0,10006000.0,-12858000.0
IncreaseDecreaseInInventories,-554000.0,1974000.0,-2231000.0,-1105000.0,-6864000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-3106000.0,5950000.0,-3311000.0,2799000.0,4806000.0
IncreaseDecreaseInOtherNoncurrentAssets,189000.0,6306000.0,547000.0,2307000.0,1046000.0
IncreaseDecreaseInAccountsPayable,-28023000.0,21942000.0,6686000.0,-20995000.0,7143000.0
IncreaseDecreaseInAccruedLiabilities,9274000.0,-10217000.0,26911000.0,5661000.0,-8683000.0
IncreaseDecreaseInDeferredRevenue,-10640000.0,-275000.0,-9628000.0,9150000.0,-1511000.0
IncreaseDecreaseInOperatingLeaseLiability,-1249000.0,,0.0,,0.0
IncreaseDecreaseInOtherNoncurrentLiabilities,-216000.0,-673000.0,85000.0,145000.0,-583000.0
NetCashProvidedByUsedInOperatingActivities,-51429000.0,-120300000.0,-70579000.0,-138934000.0,-89195000.0
PaymentsToAcquireIntangibleAssets,0.0,0.0,0.0,423000.0,9583000.0
PaymentsToAcquireLongtermInvestments,16970000.0,4188000.0,29570000.0,,43670000.0
ProceedsFromSaleOfLongtermInvestments,0.0,,7082000.0,,7082000.0
PaymentsForProceedsFromLoansReceivable,2000000.0,2700000.0,2000000.0,750000.0,2700000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,11769000.0,0.0,-4886000.0,0.0,-4886000.0
PaymentsToAcquireProductiveAssets,4144000.0,23390000.0,10586000.0,28680000.0,17902000.0
PaymentsForProceedsFromOtherInvestingActivities,2000.0,179000.0,-3000.0,-56000.0,-31000.0
NetCashProvidedByUsedInInvestingActivities,-41950000.0,-14368000.0,-64650000.0,-79447000.0,-89508000.0
RepaymentsOfLongTermCapitalLeaseObligations,123000.0,0.0,,83000.0,
ProceedsFromWarrantExercises,50562000.0,157046000.0,50600000.0,,50600000.0
ProceedsFromIssuanceInitialPublicOfferingOfDigitalCurrencies,62073000.0,83515000.0,0.0,0.0,0.0
ProceedsFromIssuanceOfCommonStock,30957000.0,0.0,52112000.0,0.0,94624000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,4034000.0,1104000.0,4526000.0,1229000.0,1373000.0
ProceedsFromPaymentsForOtherFinancingActivities,0.0,,-248000.0,,-1161000.0
NetCashProvidedByUsedInFinancingActivities,108478000.0,4021000.0,49760000.0,73323000.0,189575000.0
NetCashProvidedByUsedInContinuingOperations,56346000.0,90609000.0,-50974000.0,,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,203670000.0,124901000.0,203670000.0,142814000.0,85797000.0
InterestPaidNet,86000.0,2574000.0,173000.0,,1232000.0
IncomeTaxesPaid,7000.0,54000.0,469000.0,,469000.0
CapitalExpendituresIncurredButNotYetPaid,304000.0,731000.0,43000.0,139000.0,731000.0
NoncashOrPartNoncashAcquisitionCommonStockRepurchased,643000.0,,0.0,,0.0
TransferToInvestments,200000.0,200000.0,359000.0,2850000.0,200000.0
CryptocurrencyReceivedinSecurityTokenOffering,13878000.0,,,,
NoncashOrPartNoncashAcquisitionProceedsFromSaleOfCommonStockIncludedInAccountsReceivable,8957000.0,,,,
NoncashorPartNoncashAcquisitionDepositsAppliedToPurchasePrice,7347000.0,,0.0,,7347000.0
NoncashOrPartNoncashAcquisitionEquityMethodInvestmentAppliedToPurchasePrice,3707000.0,,0.0,,3800000.0
RecognitionOfOperatingLeaseRightOfUseAsset,30968000.0,,30968000.0,,30968000.0
GainLossonInvestmentinPreciousMetals,,64000.0,,1971000.0,
RedemptionPremium,,0.0,,,
ProceedsFromSaleAndMaturityOfOtherInvestments,,314000.0,,1610000.0,
PaymentsToAcquireOtherInvestments,,0.0,,1633000.0,
PaymentsForDerivativeInstrumentFinancingActivities,,1535000.0,,563000.0,
ProceedsFromRepaymentsOfOtherLongTermDebt,,0.0,,0.0,
RepaymentsOfOtherLongTermDebt,,2988000.0,,0.0,
ProceedsFromIssuanceOfLongTermDebt,,4826000.0,,0.0,
RepaymentsOfLongTermDebt,,40000000.0,0.0,40000000.0,40000000.0
PaymentsOfDividendsPreferredStockAndPreferenceStock,,109000.0,,77000.0,
ProceedsFromStockOptionsExercised,,10000.0,,664000.0,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,0.0,,0.0,
PaymentsForRepurchaseOfCommonStock,,0.0,,10000000.0,
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,,0.0,,-6700000.0,
PaymentsOfDebtIssuanceCosts,,251000.0,,0.0,
CapitalLeaseObligationsIncurred,,362000.0,,0.0,
InterestCostsCapitalized,,0.0,,105000.0,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,-180000.0,,0.0,
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,0.0,0.0,,4430000.0
RealizedInvestmentGainsLosses,,,-1381000.0,,-4922000.0
GainLossOnNoncashSaleOfDigitalCurrencies,,,,0.0,
ImpairmentOfCryptocurrencies,,,,0.0,
GainLossOnInvestments,,,,-2850000.0,
GainLossOnSaleOfBusiness,,,,-3565000.0,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,0.0,
GainsLossesOnExtinguishmentOfDebt,,,,-2464000.0,
PaymentsToAcquireEquityMethodInvestments,,,,4750000.0,
PaymentsForDepositRelatedToAcquisitionsOfBusinesses,,,,0.0,
RepaymentOfDirectFinancingArrangement,,,,54000.0,
ProceedsFromIssuanceOfWarrants,,,,6462000.0,
CashPeriodIncreaseDecrease,,,,12836000.0,
InterestPaid,,,,1319000.0,
IncomeTaxesPaidNet,,,,-726000.0,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,,,0.0,
ImpairmentOfIntangibleAssetsFinitelived,,,,,1406000.0
GainLossonDispositionofStockinSubsidiaryorEquityMethod,,,,,0.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,,,,,-20233000.0
