,2019q2,2018q4,2019q3,2019q1,2019q4
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,-5860000.0,,-5860000.0,-537000.0,-537000.0
ProfitLoss,-24827000.0,,-60009000.0,166398000.0,-85532000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,6246000.0,,6246000.0,-47241000.0,6246000.0
NetIncomeLossAttributableToNoncontrollingInterest,0.0,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1391500000.0,,1359033000.0,1578734000.0,1638203000.0
TreasuryStockSharesAcquired,,,,0.0,
NoncontrollingInterestInVariableInterestEntity,,,,0.0,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-47026000.0,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,215000.0,
RestrictedStockExpense,,,,-12766000.0,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,,0.0,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,-3004000.0,
DividendsCash,,,,-44220000.0,
TreasuryStockValueAcquiredCostMethod,,,,0.0,
CommonStockValue,,,,27709000.0,
RetainedEarningsAccumulatedDeficit,,,,2204548000.0,
StockholdersEquity,,,,1409235000.0,
MinorityInterestPeriodIncreaseDecrease,,,,709000.0,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,709000.0,
