,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,-49133000.0,-1768000.0,-49133000.0,24586000.0,-148188000.0
DepreciationAndAmortization,128916000.0,53513000.0,59843000.0,213519000.0,50703000.0
DeferredIncomeTaxExpenseBenefit,-2907000.0,-25065000.0,-23034000.0,98000.0,-8171000.0
GainLossOnSaleOfPropertyPlantEquipment,-37000.0,8513000.0,-860000.0,8215000.0,4935000.0
ShareBasedCompensation,2812000.0,8562000.0,5835000.0,11620000.0,8202000.0
IncreaseDecreaseinAccountsReceivableandContractAssets,-22181000.0,,-53913000.0,,-51629000.0
IncreaseDecreaseInInventories,2985000.0,-35000000.0,18687000.0,12485000.0,10765000.0
IncreaseDecreaseInOtherOperatingAssets,-1010000.0,20162000.0,-11868000.0,38163000.0,-6377000.0
EffectOfExchangeRateOnWorkingCapital,5559000.0,2495000.0,-2771000.0,-9183000.0,2495000.0
IncreaseDecreaseInOtherCurrentLiabilities,-15058000.0,60998000.0,-18669000.0,,-340000.0
IncreaseDecreaseInOtherOperatingLiabilities,6225000.0,20042000.0,14531000.0,13148000.0,-3405000.0
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,54751000.0,151184000.0,132718000.0,248894000.0,183844000.0
NetCashProvidedByUsedInOperatingActivities,19124000.0,35656000.0,15685000.0,339439000.0,35656000.0
PaymentsToAcquirePropertyPlantAndEquipment,25732000.0,83919000.0,70862000.0,112392000.0,128847000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,0.0,68398000.0,68398000.0,11278000.0,0.0
PaymentsForProceedsFromOtherInvestingActivities,-202000.0,10777000.0,0.0,32000.0,10417000.0
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,1579000.0,2372000.0,1064000.0,6470000.0,2372000.0
ProceedsFromSaleOfPropertyPlantAndEquipment,50000.0,635000.0,1403000.0,3417000.0,6406000.0
NetCashProvidedByUsedInInvestingActivities,-92349000.0,-82444000.0,-68119000.0,-98842000.0,-82444000.0
ProceedsFromIssuanceOfLongTermDebt,295879000.0,0.0,295816000.0,0.0,0.0
RepaymentsOfLongTermDebt,300000000.0,300000000.0,0.0,0.0,300000000.0
ProceedsFromPaymentsForOtherFinancingActivities,-1635000.0,-1565000.0,-1594000.0,-1444000.0,-2320000.0
NetCashProvidedByUsedInFinancingActivities,-2338000.0,-45992000.0,-2682000.0,-96059000.0,-2320000.0
EffectOfExchangeRateOnCashAndCashEquivalents,632000.0,2930000.0,-329000.0,1602000.0,-3737000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-12496000.0,,-90775000.0,,-13936000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,430316000.0,,355838000.0,,367150000.0
IncreaseDecreaseInAccountsReceivable,,-25501000.0,,-13144000.0,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,,0.0,,-69789000.0,
PaymentsOfDividends,,44220000.0,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,22188000.0,,-76057000.0,
CashAndCashEquivalentsAtCarryingValue,,450193000.0,,385235000.0,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,0.0,,0.0
InventoryWriteDown,,,,30490000.0,
IncreaseDecreaseInAccountsPayable,,,,28505000.0,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,-2537000.0,
PaymentsToAcquireAvailableForSaleSecurities,,,,10236000.0,
DividendsCash,,,,0.0,
ProceedsFromSaleAndMaturityOfOtherInvestments,,,,,15897000.0
