,2019q2,2018q4,2019q3,2019q1,2019q4
AllowanceForDoubtfulAccountsReceivableCurrent,6698000.0,6430000.0,7116000.0,7116000.0,6593000.0
CommonStockParOrStatedValuePerShare,0.25,0.25,0.25,0.25,0.25
CommonStockSharesAuthorized,360000000.0,360000000.0,360000000.0,360000000.0,360000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,430316000.0,,354259000.0,,430316000.0
CommonStockSharesIssued,110834088.0,110834088.0,110834088.0,110834088.0,110834088.0
TreasuryStockShares,11905789.0,12554714.0,11904585.0,12554714.0,12294873.0
AccountsReceivableNetCurrent,381455000.0,476903000.0,374173000.0,476903000.0,376027000.0
ContractWithCustomerAssetNetCurrent,221451000.0,,256201000.0,,197431000.0
InventoryNet,194507000.0,189119000.0,194507000.0,194507000.0,194507000.0
OtherAssetsCurrent,72713000.0,64901000.0,61510000.0,64901000.0,54667000.0
AssetsCurrent,1220392000.0,1189836000.0,1244889000.0,1187402000.0,1244889000.0
PropertyPlantAndEquipmentGross,2837587000.0,2831728000.0,2879197000.0,2837587000.0,2837587000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1901949000.0,1838214000.0,1931410000.0,1872917000.0,1958498000.0
PropertyPlantAndEquipmentNet,964670000.0,993514000.0,947787000.0,1064204000.0,946381000.0
Goodwill,421572000.0,500164000.0,422312000.0,413121000.0,410449000.0
OtherAssetsNoncurrent,202318000.0,316745000.0,192698000.0,316745000.0,202318000.0
OperatingLeaseRightOfUseAsset,184648000.0,,180645000.0,,171952000.0
TotalOtherAssets,795387000.0,772344000.0,795655000.0,772344000.0,615439000.0
Assets,2824998000.0,3023950000.0,2938635000.0,2824998000.0,2885692000.0
AccountsPayableCurrent,111741000.0,85539000.0,102636000.0,102636000.0,102636000.0
AccruedLiabilitiesCurrent,309902000.0,350258000.0,306933000.0,392105000.0,313819000.0
ContractWithCustomerLiabilityCurrent,78668000.0,,73526000.0,,94961000.0
LiabilitiesCurrent,494741000.0,476314000.0,491044000.0,494741000.0,510414000.0
LongTermDebtNoncurrent,786580000.0,782190000.0,795639000.0,786580000.0,786580000.0
OperatingLeaseLiabilityNoncurrent,166453000.0,,170190000.0,,170190000.0
OtherLiabilitiesNoncurrent,122285000.0,163722000.0,128379000.0,131323000.0,128379000.0
CommitmentsAndContingencies,,,,,
CommonStockValue,27709000.0,27709000.0,27709000.0,27709000.0,27709000.0
AdditionalPaidInCapitalCommonStock,198784000.0,217613000.0,201227000.0,225125000.0,203955000.0
TreasuryStockValue,681786000.0,718946000.0,681717000.0,718946000.0,681717000.0
RetainedEarningsAccumulatedDeficit,2204548000.0,2417412000.0,2204548000.0,2204548000.0,2204548000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-333131000.0,-292136000.0,-339377000.0,-292136000.0,-339377000.0
StockholdersEquity,1409235000.0,1496119000.0,1352970000.0,1409235000.0,1297016000.0
MinorityInterest,6063000.0,5354000.0,6063000.0,6063000.0,6063000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1391500000.0,1501473000.0,1391500000.0,1415298000.0,1303079000.0
LiabilitiesAndStockholdersEquity,2971518000.0,2923699000.0,2938635000.0,3023950000.0,2885692000.0
CashAndCashEquivalentsAtCarryingValue,,450193000.0,,354259000.0,
DeferredTaxAssetsValuationAllowance,,,,203040000.0,
DeferredTaxAssetsOperatingLossCarryforwards,,,,189644000.0,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,0.6,
PrepaidExpenseCurrent,,,,60858000.0,
AssetsNoncurrent,,,,,772114000.0
