,2019q2,2018q4,2019q3,2019q1,2019q4
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansPlanAmendmentsTaxEffect,5000.0,,,10000.0,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,1671000.0,,,5945000.0,
StockIssuedDuringPeriodSharesNewIssues,7590000.0,,,7590000.0,
StockIssuedDuringPeriodValueBonusesandDirectorFees,1756000.0,,,1803000.0,
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,278000.0,,,278000.0,
NetIncomeLoss,-17620000.0,,,-43129000.0,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-461000.0,,,5131000.0,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-19000.0,,,-1545000.0,
StockholdersEquity,75937000.0,,,106101000.0,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,326000.0,
StockIssuedDuringPeriodValueNewIssues,,,,22950000.0,
RestrictedStockAwardForfeitures,,,,13000.0,
StockIssuedDuringPeriodValueAcquisitions,,,,25294000.0,
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,8377000.0,
OtherComprehensiveIncomeLossDivestitureafterReclassificationAdjustmentafterTax,,,,10120000.0,
