,2019q2,2018q4,2019q3,2019q1,2019q4
CommonStockDividendsPerShareCashPaid,0.18,,0.2,,0.2
PreferredStockDividendsPerShareCashPaid,10625.0,,10625.0,,10625.0
ProfitLoss,505000000.0,,105000000.0,1090000000.0,744000000.0
OtherComprehensiveIncomeLossNetOfTax,-156000000.0,,-156000000.0,-169000000.0,36000000.0
TreasuryStockValueAcquiredParValueMethod,814000000.0,,814000000.0,2230000000.0,384000000.0
SharesIssuedToBenefitPlansAndForOptionExercises,30000000.0,,40000000.0,355000000.0,19000000.0
DividendsCommonStockCash,153000000.0,,146000000.0,,157000000.0
DividendsPreferredStockCash,24000000.0,,24000000.0,,24000000.0
StockholdersEquityOther,134000000.0,,17000000.0,13000000.0,2000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,15770000000.0,,13706000000.0,13886000000.0,15770000000.0
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,,,53000000.0,,53000000.0
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantificationTax,,,-186000000.0,,-186000000.0
DividendsStock,,,,654000000.0,
