,2019q2,2018q4,2019q3,2019q1,2019q4
ProfitLoss,43336000.0,-196321000.0,11165113000.0,-66290000.0,51167000.0
AssetImpairmentCharges,0.0,40922000.0,91382000.0,7631000.0,91382000.0
DepreciationDepletionAndAmortization,113366000.0,174773000.0,59383000.0,149749000.0,154651000.0
DeferredIncomeTaxExpenseBenefit,-122038000.0,13291000.0,111678000.0,-488190000.0,25478000.0
ProvisionForDoubtfulAccounts,8515000.0,20936000.0,12642000.0,27390000.0,3268000.0
AmortizationOfFinancingCostsAndDiscounts,13671000.0,11871000.0,11871000.0,11871000.0,672000.0
NoncashReorganizationItemsNet,2173000.0,261057000.0,-9619236000.0,252392000.0,0.0
ShareBasedCompensation,2684000.0,3539000.0,498000.0,13133000.0,498000.0
GainLossOnDispositionOfAssets1,-1864000.0,30149000.0,143000.0,365710000.0,-4755000.0
GainLossOnSaleOfInvestments,-90000.0,,-10237000.0,,9361000.0
IncomeLossFromEquityMethodInvestments,-214000.0,-94000.0,-32000.0,-615000.0,-30000.0
GainsLossesOnExtinguishmentOfDebt,100000.0,,,0.0,
BarterandTradeIncome,1417000.0,10080000.0,5947000.0,38323000.0,5947000.0
OtherNoncashIncomeExpense,19783000.0,19169000.0,568000.0,-84350000.0,65000.0
IncreaseDecreaseInAccountsReceivable,-114107000.0,-5799000.0,108613000.0,149347000.0,113848000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,50365000.0,18844000.0,13770000.0,2034000.0,18452000.0
IncreaseDecreaseInAccruedLiabilities,-127089000.0,-41848000.0,18006000.0,-2862000.0,-42598000.0
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,4444000.0,21954000.0,2995000.0,3065000.0,16474000.0
IncreaseDecreaseInInterestPayableNet,328000.0,302724000.0,69294000.0,41006000.0,302573000.0
IncreaseDecreaseInContractWithCustomerLiability,13049000.0,3847000.0,-3403000.0,-26533000.0,352000.0
IncreaseDecreaseInOtherOperatingCapitalNet,5293000.0,808000.0,-4298000.0,47354000.0,-4892000.0
NetCashProvidedByUsedInOperatingActivities,135559000.0,663349000.0,83201000.0,778595000.0,263542000.0
PaymentsToAcquirePropertyPlantAndEquipment,38703000.0,47309000.0,36197000.0,85012000.0,47448000.0
ProceedsFromSaleOfProductiveAssets,1028000.0,682000.0,832000.0,856981000.0,5344000.0
PaymentsForProceedsFromOtherInvestingActivities,7000.0,95000.0,823000.0,2771000.0,1296000.0
NetCashProvidedByUsedInInvestingActivities,-37196000.0,-47027000.0,-78285000.0,-214692000.0,-134892000.0
ProceedsFromLinesOfCredit,0.0,60000000.0,0.0,100000000.0,143359000.0
RepaymentsOfLinesOfCredit,0.0,258308000.0,0.0,258308000.0,0.0
ProceedsFromIssuanceOfLongTermDebt,0.0,156000000.0,269000.0,0.0,750000000.0
RepaymentsOfLongTermDebt,55597000.0,5385000.0,0.0,9946000.0,364294000.0
PaymentsOfDividendsMinorityInterest,73000.0,11042000.0,4862000.0,89631000.0,1078000.0
PaymentsOfFinancingCosts,0.0,,,,0.0
ProceedsFromPaymentsForOtherFinancingActivities,-15000.0,-74000.0,-14000.0,-79000.0,-2036000.0
NetCashProvidedByUsedInFinancingActivities,1996000.0,-531008000.0,-360821000.0,-539632000.0,-493107000.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,682000.0,0.0,-4699000.0,0.0,-304000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,54672000.0,-533529000.0,-356325000.0,93861000.0,26797000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,311300000.0,338097000.0,311300000.0,182352000.0,311300000.0
InterestPaidNet,94533000.0,1426438000.0,430000.0,1772405000.0,293689000.0
IncomeTaxesPaid,9974000.0,27597000.0,22092000.0,44844000.0,22092000.0
CashPaidForReorganizationItemsNet,33945000.0,52213000.0,5875000.0,103727000.0,18268000.0
PaymentsToAcquireOtherInvestments,,253000.0,,6450000.0,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,,18909000.0,,18969000.0,0.0
PaymentsToAcquireOtherProductiveAssets,,3224000.0,,4414000.0,
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,0.0,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-33229000.0,,-49491000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-7505000.0,,263542000.0
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,84172000.0,,-32681000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-20022000.0,,-43815000.0
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,-58263000.0,,0.0
ProceedsFromIssuanceOfRedeemablePreferredStock,,,0.0,,60000000.0
PaymentsForSettlementsofIntercompanyNotesDiscontinuedOperations,,,0.0,,159196000.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-358294000.0,,-5095000.0
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,51669000.0,,0.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations,,,0.0,,0.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,,,138750000.0,,74009000.0
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,500000.0,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,8781000.0
