,2019q2,2018q4,2019q3,2019q1,2019q4
NetIncomeLoss,-25000000.0,-8500000.0,-25000000.0,,-25000000.0
DepreciationDepletionAndAmortization,12000000.0,5100000.0,3300000.0,,5100000.0
DefinedBenefitPlanActuarialGainLoss,-17300000.0,,,,
PaidInKindInterest,1700000.0,1200000.0,700000.0,,1100000.0
GainsLossesOnExtinguishmentOfDebt,500000.0,0.0,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,400000.0,300000.0,300000.0,,700000.0
IncreaseDecreaseInAccountsReceivable,-11200000.0,-57600000.0,-24600000.0,,-31300000.0
IncreaseDecreaseInInventories,-25600000.0,-30600000.0,6600000.0,,9300000.0
IncreaseDecreaseInAccountsPayableTrade,-46000000.0,-64800000.0,-31100000.0,,-33000000.0
IncreaseDecreaseinDeferredRevenueNetofDeferredCosts,-18900000.0,2900000.0,9800000.0,,18900000.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-25200000.0,-1400000.0,-15800000.0,,-10300000.0
IncreaseDecreaseInPensionPlanObligations,-9600000.0,-21300000.0,-9000000.0,,-15900000.0
IncreaseDecreaseInOtherOperatingCapitalNet,-800000.0,8800000.0,-600000.0,,-200000.0
NetCashProvidedByUsedInOperatingActivities,-16100000.0,-77700000.0,-65700000.0,,-26500000.0
PaymentsToAcquirePropertyPlantAndEquipment,500000.0,300000.0,100000.0,,100000.0
ProceedsFromSaleOfProductiveAssets,0.0,2100000.0,500000.0,,400000.0
NetCashProvidedByUsedInInvestingActivities,400000.0,300000.0,500000.0,,300000.0
RepaymentsOfDebt,3400000.0,3400000.0,3000000.0,,6100000.0
EarlyRepaymentOfSeniorDebt,27600000.0,0.0,,,
PaymentsOfDebtExtinguishmentCosts,0.0,0.0,,,
NetCashProvidedByUsedInFinancingActivities,-40000000.0,-6100000.0,-3100000.0,,-6100000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,-85100000.0,-124800000.0,-68500000.0,,-59600000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,189500000.0,171900000.0,244800000.0,,244800000.0
InterestPaidNet,7100000.0,4200000.0,400000.0,,800000.0
NotesIssued1,400000.0,400000.0,700000.0,,700000.0
StockIssued1,,0.0,,,
OtherNoncashExpense,,,0.0,,0.0
RepaymentsOfSecuredDebt,,,,,27500000.0
PaymentOfFinancingAndStockIssuanceCosts,,,,,200000.0
