,2019q2,2018q4,2019q3,2019q1,2019q4
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,-33000.0,,625000.0,,-21000.0
CommonStockDividendsPerShareCashPaid,0.6,,2.35,,0.65
NetIncomeLoss,39028000.0,,135314000.0,,40745000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-56000.0,,-2566000.0,,-44000.0
TaxCutsAndJobsActReclassificationFromAOCIToRetainedEarnings,0.0,,0.0,,
DividendsCommonStockCash,15092000.0,,58980000.0,,16495000.0
TreasuryStockValueAcquiredCostMethod,849000.0,,1102000.0,,1593000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,443000.0,,981000.0,,125000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1163000.0,,5972000.0,,1531000.0
CommonStockSharesOutstanding,27487989.0,,27487989.0,,27491497.0
StockholdersEquity,704771000.0,,726873000.0,,749665000.0
StockIssuedDuringPeriodValueShareBasedCompensationExcessTaxBenefits,,,-249000.0,,
